# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1034,0.0576,1.491,0.018,0.565
0.2,0.04,0.0698,0.1036,0.0589,2.237,0.018,0.565
0.5,0.08,0.1367,0.1037,0.0602,2.237,0.019,0.565
0.7,0.12,0.2006,0.1039,0.0616,2.237,0.019,0.565
0.9,0.16,0.2614,0.1040,0.0631,2.237,0.019,0.565
1.2,0.20,0.3192,0.1041,0.0647,2.237,0.020,0.565
1.4,0.24,0.3739,0.1042,0.0663,2.237,0.020,0.569
1.7,0.28,0.4256,0.1042,0.0680,2.237,0.021,0.569
1.9,0.32,0.4742,0.1042,0.0697,2.237,0.021,0.565
2.1,0.36,0.5199,0.1040,0.0714,2.237,0.022,0.565
2.4,0.40,0.5626,0.1035,0.0730,2.237,0.022,0.565
2.6,0.44,0.6025,0.1026,0.0743,2.237,0.023,0.560
2.8,0.48,0.6397,0.1012,0.0753,2.237,0.023,0.552
3.0,0.52,0.6739,0.0991,0.0759,2.237,0.023,0.538
3.3,0.56,0.7051,0.0964,0.0760,2.237,0.023,0.525
3.5,0.60,0.7333,0.0931,0.0756,2.237,0.023,0.507
3.8,0.63,0.7582,0.0890,0.0745,2.237,0.023,0.485
4.0,0.67,0.7796,0.0842,0.0729,2.237,0.022,0.458
4.2,0.71,0.7973,0.0785,0.0703,2.237,0.022,0.427
4.5,0.75,0.8114,0.0720,0.0669,2.237,0.021,0.391
4.7,0.79,0.8219,0.0653,0.0631,2.237,0.019,0.356
4.9,0.83,0.8294,0.0586,0.0589,2.237,0.018,0.320
5.2,0.87,0.8344,0.0518,0.0541,1.491,0.017,0.280
5.4,0.91,0.8371,0.0448,0.0488,1.491,0.015,0.245
5.6,0.95,0.8373,0.0376,0.0428,1.491,0.013,0.205
5.9,0.99,0.8329,0.0303,0.0361,1.491,0.011,0.165
6.1,1.03,0.8177,0.0228,0.0288,0.746,0.009,0.125
6.3,1.07,0.7727,0.0153,0.0212,0.746,0.007,0.085
6.6,1.11,0.6398,0.0077,0.0134,0.746,0.004,0.040
6.8,1.15,-0.0018,0.0000,0.0055,0.000,0.002,0.000
