# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0981,0.0499,79.790,0.108,5.547
1.0,0.04,0.0712,0.0982,0.0511,81.281,0.111,5.551
2.1,0.07,0.1393,0.0982,0.0522,83.518,0.113,5.551
3.1,0.11,0.2041,0.0982,0.0535,85.010,0.116,5.556
4.2,0.15,0.2656,0.0982,0.0548,87.247,0.119,5.551
5.2,0.19,0.3239,0.0981,0.0561,89.484,0.122,5.551
6.3,0.22,0.3788,0.0980,0.0575,91.721,0.125,5.542
7.3,0.26,0.4305,0.0978,0.0589,93.958,0.128,5.534
8.4,0.30,0.4789,0.0975,0.0603,96.195,0.131,5.516
9.4,0.33,0.5242,0.0971,0.0617,98.432,0.134,5.489
10.4,0.37,0.5661,0.0965,0.0631,100.669,0.137,5.458
11.5,0.41,0.6051,0.0957,0.0644,102.907,0.140,5.413
12.5,0.44,0.6410,0.0946,0.0656,104.398,0.142,5.351
13.5,0.48,0.6738,0.0932,0.0666,105.889,0.145,5.267
14.6,0.52,0.7040,0.0910,0.0671,106.635,0.146,5.151
15.6,0.56,0.7313,0.0880,0.0669,106.635,0.145,4.978
16.7,0.59,0.7557,0.0838,0.0657,104.398,0.143,4.737
17.7,0.63,0.7773,0.0780,0.0632,100.669,0.137,4.413
18.8,0.67,0.7950,0.0722,0.0605,96.195,0.132,4.083
19.8,0.70,0.8094,0.0662,0.0576,91.721,0.125,3.745
20.8,0.74,0.8204,0.0602,0.0544,86.501,0.118,3.403
21.9,0.78,0.8285,0.0540,0.0507,80.536,0.110,3.056
22.9,0.81,0.8337,0.0478,0.0467,74.570,0.101,2.700
24.0,0.85,0.8360,0.0413,0.0421,67.113,0.091,2.335
25.0,0.89,0.8349,0.0347,0.0370,58.910,0.080,1.966
26.1,0.93,0.8256,0.0280,0.0314,49.962,0.068,1.584
27.1,0.96,0.7994,0.0211,0.0255,40.268,0.055,1.197
28.2,1.00,0.7305,0.0141,0.0193,30.574,0.042,0.801
29.2,1.04,0.5509,0.0071,0.0134,21.625,0.029,0.400
30.2,1.07,-0.0022,0.0000,0.0076,11.931,0.016,0.000
