# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0976,0.0442,205.067,0.196,11.267
1.5,0.04,0.0793,0.0977,0.0456,211.779,0.202,11.276
3.0,0.07,0.1536,0.0978,0.0471,218.490,0.209,11.285
4.5,0.11,0.2232,0.0978,0.0487,225.947,0.216,11.290
5.9,0.15,0.2880,0.0978,0.0503,233.404,0.223,11.294
7.5,0.19,0.3483,0.0978,0.0520,241.607,0.230,11.290
8.9,0.22,0.4041,0.0977,0.0537,249.064,0.238,11.281
10.4,0.26,0.4557,0.0976,0.0555,258.012,0.246,11.267
11.9,0.30,0.5033,0.0974,0.0573,266.215,0.254,11.241
13.4,0.33,0.5471,0.0971,0.0591,274.418,0.262,11.205
14.9,0.37,0.5872,0.0966,0.0609,282.620,0.270,11.152
16.4,0.41,0.6241,0.0960,0.0626,290.823,0.277,11.076
17.9,0.44,0.6577,0.0950,0.0642,297.534,0.284,10.969
19.4,0.48,0.6885,0.0938,0.0655,304.246,0.290,10.823
20.8,0.52,0.7167,0.0919,0.0664,308.720,0.295,10.605
22.4,0.56,0.7426,0.0890,0.0666,308.720,0.295,10.275
23.8,0.59,0.7664,0.0850,0.0657,304.991,0.291,9.808
25.3,0.63,0.7884,0.0793,0.0633,293.806,0.280,9.150
26.8,0.67,0.8075,0.0733,0.0605,281.129,0.268,8.465
28.3,0.70,0.8242,0.0673,0.0574,266.215,0.255,7.767
29.8,0.74,0.8382,0.0611,0.0540,250.555,0.239,7.050
31.2,0.78,0.8495,0.0548,0.0501,232.658,0.222,6.325
32.8,0.81,0.8578,0.0484,0.0459,213.270,0.204,5.583
34.2,0.85,0.8630,0.0418,0.0413,191.645,0.183,4.826
35.7,0.89,0.8637,0.0352,0.0362,167.782,0.160,4.061
37.2,0.93,0.8547,0.0284,0.0307,142.429,0.136,3.278
38.7,0.96,0.8282,0.0215,0.0249,115.583,0.110,2.478
40.2,1.00,0.7585,0.0144,0.0190,87.993,0.084,1.659
41.7,1.04,0.5734,0.0072,0.0130,60.402,0.058,0.832
43.2,1.07,-0.0034,0.0000,0.0074,34.302,0.033,-0.004
