# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1177,0.3199,13749.214,6.252,59.891
3.1,0.04,0.0139,0.1183,0.3114,13386.804,6.087,60.189
6.2,0.07,0.0285,0.1189,0.3053,13123.572,5.968,60.531
9.3,0.11,0.0436,0.1197,0.3012,12946.841,5.887,60.914
12.3,0.15,0.0591,0.1205,0.2981,12813.361,5.827,61.310
15.4,0.18,0.0770,0.1207,0.2866,12320.453,5.602,61.412
18.6,0.22,0.0950,0.1210,0.2796,12020.682,5.466,61.608
21.6,0.26,0.1163,0.1208,0.2659,11429.342,5.197,61.506
24.7,0.29,0.1401,0.1204,0.2514,10805.191,4.913,61.292
27.8,0.33,0.1672,0.1197,0.2356,10126.604,4.605,60.923
30.9,0.37,0.1982,0.1187,0.2189,9411.478,4.280,60.402
34.0,0.40,0.2335,0.1174,0.2022,8691.132,3.952,59.744
37.1,0.44,0.2739,0.1158,0.1855,7975.260,3.627,58.948
40.1,0.48,0.3208,0.1139,0.1688,7257.151,3.300,57.991
43.2,0.51,0.3763,0.1117,0.1520,6533.077,2.971,56.866
46.3,0.55,0.4419,0.1092,0.1355,5824.662,2.649,55.563
49.4,0.59,0.5199,0.1062,0.1195,5137.872,2.336,54.050
52.5,0.62,0.6054,0.1030,0.1057,4545.041,2.067,52.409
55.6,0.66,0.6707,0.0969,0.0951,4087.927,1.859,49.317
58.7,0.69,0.7697,0.0896,0.0809,3478.690,1.582,45.625
61.8,0.73,0.8054,0.0812,0.0737,3169.224,1.441,41.320
64.9,0.77,0.8272,0.0729,0.0676,2907.484,1.322,37.085
68.0,0.80,0.8377,0.0656,0.0630,2709.873,1.232,33.411
71.0,0.84,0.8463,0.0574,0.0570,2451.861,1.115,29.211
74.1,0.88,0.8580,0.0484,0.0495,2126.736,0.967,24.621
77.2,0.91,0.8644,0.0398,0.0421,1808.322,0.822,20.244
80.3,0.95,0.8395,0.0306,0.0346,1489.163,0.677,15.569
83.4,0.99,0.7937,0.0210,0.0262,1125.261,0.512,10.711
86.5,1.02,0.6349,0.0115,0.0185,794.916,0.361,5.836
89.5,1.06,0.0109,0.0001,0.0101,434.743,0.198,0.053
