# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1874,0.1502,1429.507,2.276,47.142
1.3,0.03,0.0429,0.1873,0.1469,1398.933,2.226,47.107
2.5,0.07,0.0877,0.1871,0.1436,1367.614,2.176,47.053
3.8,0.10,0.1345,0.1867,0.1402,1334.803,2.124,46.969
5.1,0.13,0.1834,0.1862,0.1366,1300.501,2.070,46.831
6.3,0.17,0.2344,0.1851,0.1329,1265.453,2.014,46.564
7.6,0.20,0.2872,0.1832,0.1288,1226.676,1.952,46.088
8.9,0.24,0.3414,0.1805,0.1246,1186.408,1.888,45.416
10.2,0.27,0.3952,0.1771,0.1207,1148.378,1.828,44.553
11.4,0.30,0.4473,0.1730,0.1171,1114.821,1.775,43.508
12.7,0.34,0.4969,0.1681,0.1139,1084.248,1.725,42.289
14.0,0.37,0.5433,0.1626,0.1108,1054.420,1.678,40.893
15.3,0.40,0.5862,0.1562,0.1076,1024.592,1.630,39.291
16.5,0.44,0.6248,0.1490,0.1043,993.272,1.581,37.485
17.8,0.47,0.6585,0.1411,0.1009,961.207,1.529,35.488
19.1,0.50,0.6878,0.1331,0.0977,929.888,1.480,33.473
20.4,0.54,0.7148,0.1249,0.0940,895.586,1.425,31.409
21.6,0.57,0.7397,0.1164,0.0900,857.555,1.364,29.287
22.9,0.61,0.7622,0.1078,0.0857,815.796,1.298,27.116
24.2,0.64,0.7825,0.0990,0.0809,770.308,1.226,24.897
25.5,0.67,0.8006,0.0899,0.0756,719.600,1.146,22.624
26.7,0.71,0.8161,0.0807,0.0699,665.164,1.059,20.302
28.0,0.74,0.8266,0.0713,0.0638,607.745,0.967,17.931
29.3,0.77,0.8328,0.0617,0.0573,545.852,0.868,15.511
30.6,0.81,0.8335,0.0518,0.0502,477.994,0.761,13.038
31.8,0.84,0.8232,0.0418,0.0427,406.406,0.647,10.511
33.1,0.87,0.7916,0.0315,0.0349,331.836,0.528,7.936
34.4,0.91,0.7175,0.0211,0.0267,254.284,0.405,5.311
35.7,0.94,0.5360,0.0106,0.0187,178.222,0.283,2.673
36.9,0.98,-0.0032,0.0000,0.0111,105.144,0.168,-0.009
