# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1135,0.0542,1437.709,0.981,46.150
1.5,0.02,0.0483,0.1117,0.0516,1369.105,0.934,45.430
2.9,0.04,0.0996,0.1097,0.0492,1304.229,0.889,44.611
4.4,0.07,0.1532,0.1074,0.0470,1245.319,0.849,43.677
5.8,0.09,0.2083,0.1049,0.0450,1191.628,0.813,42.641
7.3,0.11,0.2636,0.1021,0.0432,1146.141,0.782,41.515
8.7,0.13,0.3169,0.0992,0.0419,1111.093,0.758,40.319
10.2,0.16,0.3675,0.0961,0.0408,1082.756,0.738,39.060
11.6,0.18,0.4152,0.0928,0.0399,1058.148,0.722,37.739
13.1,0.20,0.4598,0.0894,0.0391,1035.777,0.706,36.360
14.6,0.22,0.5014,0.0859,0.0382,1014.152,0.692,34.927
16.0,0.25,0.5399,0.0822,0.0374,991.781,0.676,33.442
17.5,0.27,0.5754,0.0785,0.0365,968.664,0.661,31.916
18.9,0.29,0.6084,0.0747,0.0356,944.056,0.644,30.359
20.4,0.31,0.6391,0.0707,0.0346,916.465,0.625,28.758
21.8,0.33,0.6678,0.0667,0.0334,886.637,0.605,27.116
23.3,0.36,0.6942,0.0626,0.0322,853.081,0.582,25.439
24.7,0.38,0.7184,0.0583,0.0308,816.541,0.557,23.718
26.2,0.40,0.7402,0.0540,0.0293,777.019,0.530,21.956
27.7,0.42,0.7593,0.0495,0.0277,733.769,0.501,20.150
29.1,0.45,0.7754,0.0450,0.0259,686.790,0.469,18.300
30.6,0.47,0.7880,0.0404,0.0240,636.828,0.434,16.414
32.0,0.49,0.7963,0.0356,0.0220,582.392,0.397,14.488
33.5,0.51,0.7986,0.0308,0.0198,524.973,0.358,12.522
34.9,0.54,0.7918,0.0259,0.0175,463.825,0.316,10.520
36.4,0.56,0.7696,0.0208,0.0151,400.441,0.273,8.474
37.8,0.58,0.7214,0.0157,0.0127,335.565,0.229,6.401
39.3,0.60,0.6290,0.0106,0.0102,270.689,0.184,4.328
40.8,0.63,0.4384,0.0054,0.0076,202.830,0.138,2.180
42.2,0.65,-0.0020,0.0000,0.0052,136.463,0.093,-0.004
