# V     J        eta_p      CT         CP         P         Q         T
0.0,    0.00,    0.0000,    0.0985,    0.0754,    3990.986,    6.351,    97.696
1.6,    0.03,    0.0393,    0.0984,    0.0732,    3873.165,    6.164,    97.603
3.1,    0.06,    0.0811,    0.0982,    0.0709,    3750.125,    5.968,    97.461
4.7,    0.09,    0.1258,    0.0980,    0.0684,    3621.119,    5.763,    97.265
6.3,    0.12,    0.1736,    0.0978,    0.0659,    3489.875,    5.554,    97.007
7.8,    0.15,    0.2249,    0.0974,    0.0634,    3354.158,    5.339,    96.655
9.4,    0.18,    0.2800,    0.0969,    0.0608,    3216.204,    5.119,    96.144
10.9,    0.20,    0.3386,    0.0961,    0.0581,    3076.012,    4.895,    95.303
12.5,    0.23,    0.3998,    0.0945,    0.0554,    2929.109,    4.662,    93.773
14.0,    0.26,    0.4619,    0.0923,    0.0526,    2784.443,    4.432,    91.544
15.6,    0.29,    0.5198,    0.0895,    0.0504,    2667.368,    4.246,    88.827
17.2,    0.32,    0.5704,    0.0865,    0.0488,    2582.359,    4.110,    85.780
18.7,    0.35,    0.6154,    0.0831,    0.0474,    2509.280,    3.993,    82.426
20.3,    0.38,    0.6560,    0.0795,    0.0461,    2439.184,    3.882,    78.845
21.9,    0.41,    0.6928,    0.0756,    0.0447,    2366.106,    3.766,    75.019
23.4,    0.44,    0.7255,    0.0715,    0.0433,    2289.299,    3.644,    70.936
25.0,    0.47,    0.7539,    0.0671,    0.0416,    2203.543,    3.508,    66.519
26.6,    0.50,    0.7783,    0.0625,    0.0399,    2113.313,    3.363,    61.973
28.1,    0.53,    0.8002,    0.0578,    0.0381,    2014.135,    3.205,    57.351
29.6,    0.56,    0.8199,    0.0530,    0.0360,    1903.772,    3.030,    52.627
31.2,    0.59,    0.8375,    0.0482,    0.0337,    1781.477,    2.836,    47.796
32.8,    0.61,    0.8528,    0.0432,    0.0311,    1647.251,    2.622,    42.859
34.3,    0.64,    0.8649,    0.0381,    0.0284,    1502.585,    2.391,    37.837
35.9,    0.67,    0.8734,    0.0330,    0.0254,    1345.243,    2.141,    32.726
37.5,    0.70,    0.8772,    0.0277,    0.0222,    1175.223,    1.871,    27.521
39.0,    0.73,    0.8730,    0.0224,    0.0188,    992.527,    1.580,    22.206
40.6,    0.76,    0.8557,    0.0169,    0.0150,    796.407,    1.267,    16.788
42.2,    0.79,    0.8137,    0.0113,    0.0110,    583.137,    0.928,    11.258
43.7,    0.82,    0.6928,    0.0057,    0.0067,    356.445,    0.568,    5.654
45.3,    0.85,    -0.0033,    0.0000,    0.0036,    190.899,    0.304,    -0.013
