# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0989,    0.0806,    1264.707,    3.019,    43.619
1.0,    0.03,    0.0373,    0.0988,    0.0776,    1216.236,    2.904,    43.544
2.1,    0.06,    0.0775,    0.0985,    0.0745,    1167.020,    2.787,    43.441
3.1,    0.09,    0.1211,    0.0982,    0.0712,    1116.313,    2.665,    43.286
4.2,    0.12,    0.1686,    0.0977,    0.0678,    1063.368,    2.539,    43.068
5.2,    0.15,    0.2203,    0.0969,    0.0644,    1009.678,    2.411,    42.743
6.3,    0.18,    0.2762,    0.0958,    0.0610,    955.987,    2.282,    42.263
7.3,    0.20,    0.3357,    0.0943,    0.0576,    902.297,    2.154,    41.573
8.3,    0.23,    0.3972,    0.0922,    0.0544,    853.081,    2.036,    40.675
9.4,    0.26,    0.4572,    0.0898,    0.0518,    811.321,    1.937,    39.603
10.4,    0.29,    0.5132,    0.0870,    0.0497,    778.511,    1.859,    38.375
11.4,    0.32,    0.5644,    0.0839,    0.0479,    750.920,    1.793,    37.014
12.5,    0.35,    0.6107,    0.0806,    0.0464,    727.057,    1.735,    35.532
13.5,    0.38,    0.6524,    0.0770,    0.0449,    703.941,    1.681,    33.949
14.6,    0.41,    0.6899,    0.0732,    0.0435,    681.570,    1.627,    32.267
15.6,    0.44,    0.7229,    0.0691,    0.0420,    658.453,    1.572,    30.470
16.7,    0.47,    0.7509,    0.0647,    0.0404,    633.099,    1.512,    28.549
17.7,    0.50,    0.7741,    0.0603,    0.0388,    607.745,    1.452,    26.591
18.7,    0.53,    0.7945,    0.0558,    0.0370,    580.155,    1.386,    24.608
19.8,    0.56,    0.8126,    0.0512,    0.0350,    549.581,    1.312,    22.570
20.8,    0.59,    0.8285,    0.0465,    0.0328,    515.279,    1.229,    20.489
21.9,    0.61,    0.8416,    0.0416,    0.0304,    477.248,    1.139,    18.362
22.9,    0.64,    0.8505,    0.0367,    0.0278,    436.234,    1.041,    16.200
24.0,    0.67,    0.8565,    0.0318,    0.0250,    391.492,    0.935,    14.007
25.0,    0.70,    0.8582,    0.0267,    0.0219,    343.022,    0.818,    11.770
26.0,    0.73,    0.8506,    0.0215,    0.0185,    290.823,    0.694,    9.497
27.1,    0.76,    0.8269,    0.0163,    0.0150,    234.895,    0.561,    7.175
28.1,    0.79,    0.7756,    0.0109,    0.0111,    174.494,    0.416,    4.809
29.1,    0.82,    0.6407,    0.0055,    0.0070,    109.618,    0.262,    2.411
30.2,    0.85,    -0.0011,    0.0000,    0.0039,    60.402,    0.145,    -0.004
