# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1324,0.2945,9662.033,4.394,54.273
2.7,0.03,0.0158,0.1324,0.2835,9298.132,4.228,54.295
5.4,0.07,0.0329,0.1324,0.2715,8907.385,4.051,54.277
8.1,0.10,0.0516,0.1322,0.2591,8500.979,3.866,54.210
10.8,0.13,0.0723,0.1319,0.2464,8081.895,3.675,54.095
13.5,0.17,0.0952,0.1315,0.2330,7641.932,3.475,53.921
16.2,0.20,0.1210,0.1309,0.2190,7184.818,3.267,53.677
18.9,0.24,0.1501,0.1302,0.2049,6721.739,3.056,53.374
21.6,0.27,0.1833,0.1293,0.1904,6245.236,2.840,53.001
24.3,0.30,0.2215,0.1282,0.1757,5765.006,2.621,52.551
27.0,0.34,0.2657,0.1269,0.1612,5287.012,2.404,52.040
29.7,0.37,0.3182,0.1255,0.1463,4800.816,2.183,51.444
32.4,0.40,0.3826,0.1238,0.1310,4297.468,1.954,50.750
35.1,0.44,0.4636,0.1218,0.1153,3781.444,1.719,49.949
37.8,0.47,0.5644,0.1180,0.0988,3240.066,1.473,48.388
40.5,0.51,0.6622,0.1114,0.0851,2791.900,1.270,45.657
43.2,0.54,0.7072,0.1041,0.0794,2606.221,1.185,42.663
45.9,0.57,0.7338,0.0971,0.0759,2489.892,1.132,39.812
48.6,0.61,0.7608,0.0898,0.0717,2352.683,1.070,36.831
51.3,0.64,0.7850,0.0822,0.0672,2202.797,1.002,33.713
54.0,0.67,0.8094,0.0745,0.0621,2037.998,0.927,30.555
56.7,0.71,0.8285,0.0669,0.0572,1876.927,0.853,27.428
59.4,0.74,0.8449,0.0592,0.0520,1706.907,0.776,24.278
62.1,0.78,0.8613,0.0511,0.0460,1510.042,0.687,20.942
64.8,0.81,0.8691,0.0429,0.0400,1311.686,0.596,17.597
67.5,0.84,0.8608,0.0348,0.0341,1119.296,0.509,14.274
70.2,0.88,0.8302,0.0265,0.0280,918.702,0.418,10.867
72.9,0.91,0.7536,0.0180,0.0217,712.889,0.324,7.375
75.6,0.94,0.5701,0.0092,0.0153,502.602,0.228,3.790
78.3,0.98,0.0071,0.0001,0.0087,284.112,0.129,0.027
