# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1965,    0.2311,    5214.679,    6.225,    87.870
1.7,    0.03,    0.0298,    0.1962,    0.2212,    4991.715,    5.958,    87.714
3.4,    0.07,    0.0624,    0.1957,    0.2109,    4759.057,    5.681,    87.497
5.1,    0.10,    0.0981,    0.1950,    0.2003,    4521.178,    5.396,    87.203
6.8,    0.13,    0.1379,    0.1941,    0.1892,    4269.877,    5.097,    86.807
8.5,    0.17,    0.1823,    0.1930,    0.1780,    4016.340,    4.794,    86.309
10.2,    0.20,    0.2319,    0.1914,    0.1665,    3756.090,    4.484,    85.597
11.9,    0.24,    0.2864,    0.1886,    0.1550,    3497.332,    4.174,    84.356
13.6,    0.27,    0.3464,    0.1847,    0.1433,    3234.100,    3.861,    82.577
15.2,    0.30,    0.4085,    0.1797,    0.1331,    3003.679,    3.585,    80.379
16.9,    0.34,    0.4683,    0.1741,    0.1250,    2820.237,    3.366,    77.853
18.6,    0.37,    0.5245,    0.1678,    0.1182,    2668.860,    3.185,    75.019
20.3,    0.40,    0.5760,    0.1607,    0.1125,    2539.108,    3.031,    71.852
22.0,    0.44,    0.6214,    0.1529,    0.1075,    2425.762,    2.895,    68.356
23.7,    0.47,    0.6586,    0.1445,    0.1032,    2329.566,    2.781,    64.624
25.4,    0.50,    0.6893,    0.1363,    0.0997,    2249.031,    2.685,    60.932
27.1,    0.54,    0.7171,    0.1279,    0.0959,    2164.021,    2.583,    57.191
28.8,    0.57,    0.7430,    0.1193,    0.0917,    2070.809,    2.472,    53.356
30.5,    0.60,    0.7670,    0.1105,    0.0872,    1967.902,    2.349,    49.433
32.2,    0.64,    0.7890,    0.1016,    0.0822,    1855.301,    2.214,    45.412
33.9,    0.67,    0.8090,    0.0923,    0.0767,    1730.769,    2.066,    41.279
35.6,    0.71,    0.8265,    0.0829,    0.0708,    1596.543,    1.906,    37.049
37.3,    0.74,    0.8402,    0.0732,    0.0644,    1454.115,    1.736,    32.739
39.0,    0.77,    0.8495,    0.0634,    0.0576,    1301.246,    1.553,    28.331
40.7,    0.81,    0.8535,    0.0533,    0.0503,    1136.447,    1.356,    23.820
42.4,    0.84,    0.8475,    0.0430,    0.0426,    961.953,    1.148,    19.230
44.1,    0.87,    0.8200,    0.0326,    0.0347,    782.985,    0.935,    14.563
45.8,    0.91,    0.7513,    0.0220,    0.0265,    598.797,    0.715,    9.826
47.5,    0.94,    0.5773,    0.0113,    0.0184,    414.609,    0.495,    5.035
49.2,    0.97,    -0.0033,    0.0000,    0.0102,    230.421,    0.275,    -0.018
