# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1006,0.1426,6216.154,7.420,76.167
2.0,0.03,0.0255,0.1007,0.1381,6023.764,7.190,76.309
4.0,0.07,0.0528,0.1009,0.1334,5819.442,6.946,76.420
6.0,0.10,0.0823,0.1010,0.1285,5604.680,6.690,76.487
8.0,0.14,0.1144,0.1010,0.1233,5377.987,6.420,76.501
10.1,0.17,0.1495,0.1009,0.1180,5143.838,6.140,76.460
12.1,0.21,0.1880,0.1008,0.1124,4901.485,5.851,76.349
14.1,0.24,0.2305,0.1006,0.1067,4652.421,5.554,76.167
16.1,0.28,0.2775,0.1002,0.1009,4399.629,5.252,75.887
18.1,0.31,0.3298,0.0997,0.0950,4143.108,4.946,75.500
20.1,0.35,0.3878,0.0989,0.0891,3886.588,4.639,74.944
22.1,0.38,0.4512,0.0977,0.0832,3630.067,4.333,74.036
24.1,0.42,0.5186,0.0958,0.0775,3378.020,4.032,72.595
26.2,0.45,0.5861,0.0932,0.0722,3149.836,3.760,70.607
28.2,0.49,0.6488,0.0899,0.0678,2955.209,3.528,68.107
30.2,0.52,0.7042,0.0859,0.0640,2788.918,3.329,65.100
32.2,0.56,0.7508,0.0813,0.0605,2639.778,3.151,61.590
34.2,0.59,0.7875,0.0759,0.0573,2496.603,2.980,57.507
36.2,0.63,0.8137,0.0701,0.0542,2361.631,2.819,53.090
38.2,0.66,0.8339,0.0643,0.0512,2230.388,2.663,48.686
40.2,0.70,0.8520,0.0584,0.0478,2086.468,2.491,44.198
42.2,0.73,0.8679,0.0523,0.0442,1929.126,2.302,39.638
44.3,0.77,0.8817,0.0462,0.0403,1755.377,2.095,34.981
46.3,0.80,0.8921,0.0399,0.0359,1565.970,1.870,30.208
48.3,0.84,0.8973,0.0335,0.0313,1363.885,1.628,25.350
50.3,0.87,0.8935,0.0270,0.0263,1149.124,1.371,20.417
52.3,0.91,0.8723,0.0203,0.0212,923.922,1.103,15.413
54.3,0.94,0.8146,0.0138,0.0159,694.992,0.829,10.422
56.3,0.98,0.6608,0.0069,0.0102,446.674,0.533,5.244
58.3,1.01,-0.0047,0.0000,0.0045,193.882,0.232,-0.018
