# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0939,0.0605,330.345,0.788,17.780
1.0,0.03,0.0542,0.0940,0.0606,330.345,0.789,17.802
2.0,0.07,0.1082,0.0941,0.0607,331.091,0.790,17.824
3.0,0.10,0.1621,0.0942,0.0609,331.836,0.792,17.846
4.0,0.14,0.2157,0.0943,0.0611,332.582,0.795,17.860
5.0,0.17,0.2690,0.0944,0.0612,334.074,0.797,17.873
6.0,0.21,0.3220,0.0944,0.0614,334.819,0.799,17.873
7.0,0.24,0.3742,0.0943,0.0616,335.565,0.801,17.855
8.0,0.28,0.4259,0.0940,0.0616,336.311,0.802,17.797
9.0,0.31,0.4766,0.0934,0.0616,335.565,0.801,17.686
10.1,0.35,0.5259,0.0925,0.0614,334.819,0.799,17.508
11.0,0.38,0.5731,0.0911,0.0610,332.582,0.794,17.250
12.1,0.42,0.6177,0.0893,0.0605,330.345,0.788,16.903
13.1,0.45,0.6591,0.0870,0.0599,326.617,0.779,16.467
14.1,0.49,0.6971,0.0841,0.0590,321.397,0.767,15.925
15.1,0.52,0.7311,0.0806,0.0577,314.685,0.751,15.266
16.1,0.56,0.7611,0.0765,0.0561,305.737,0.731,14.483
17.1,0.59,0.7866,0.0715,0.0539,293.806,0.702,13.531
18.1,0.63,0.8071,0.0661,0.0514,280.383,0.669,12.508
19.1,0.66,0.8245,0.0606,0.0487,265.469,0.634,11.472
20.1,0.70,0.8393,0.0550,0.0457,249.064,0.595,10.409
21.1,0.73,0.8516,0.0492,0.0424,231.167,0.552,9.323
22.1,0.77,0.8610,0.0434,0.0387,211.033,0.504,8.220
23.1,0.80,0.8657,0.0375,0.0348,189.408,0.453,7.099
24.1,0.84,0.8640,0.0315,0.0305,166.291,0.397,5.961
25.1,0.87,0.8535,0.0253,0.0259,140.937,0.337,4.795
26.1,0.91,0.8237,0.0191,0.0210,114.838,0.274,3.616
27.1,0.94,0.7540,0.0128,0.0160,87.247,0.208,2.424
28.1,0.98,0.5840,0.0064,0.0107,58.165,0.140,1.214
29.1,1.01,-0.0031,0.0000,0.0054,29.828,0.071,-0.004
