# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0977,0.0557,8398.072,7.291,175.798
2.2,0.03,0.0470,0.0977,0.0560,8451.017,7.336,175.909
4.5,0.05,0.0932,0.0978,0.0565,8528.569,7.403,176.025
6.8,0.08,0.1387,0.0979,0.0570,8596.428,7.463,176.132
9.0,0.11,0.1834,0.0979,0.0575,8676.964,7.533,176.247
11.3,0.13,0.2268,0.0980,0.0582,8773.159,7.616,176.354
13.5,0.16,0.2690,0.0980,0.0589,8882.031,7.710,176.465
15.8,0.19,0.3104,0.0981,0.0596,8985.683,7.800,176.563
18.1,0.22,0.3507,0.0981,0.0603,9095.301,7.896,176.661
20.3,0.24,0.3909,0.0982,0.0609,9181.057,7.970,176.710
22.6,0.27,0.4322,0.0981,0.0611,9222.816,8.006,176.621
24.8,0.30,0.4735,0.0976,0.0611,9213.122,7.998,175.736
27.1,0.32,0.5183,0.0960,0.0598,9028.934,7.838,172.818
29.3,0.35,0.5500,0.0932,0.0593,8948.398,7.768,167.734
31.6,0.38,0.5817,0.0900,0.0583,8801.496,7.641,162.035
33.8,0.40,0.6123,0.0864,0.0570,8595.682,7.462,155.479
36.1,0.43,0.6481,0.0821,0.0546,8230.289,7.145,147.721
38.4,0.46,0.6749,0.0768,0.0521,7853.711,6.818,138.148
40.6,0.48,0.7061,0.0711,0.0488,7360.058,6.389,127.922
42.9,0.51,0.7316,0.0653,0.0457,6889.521,5.981,117.540
45.2,0.54,0.7530,0.0593,0.0424,6398.851,5.555,106.748
47.4,0.57,0.7782,0.0531,0.0386,5817.950,5.051,95.539
49.7,0.59,0.7988,0.0467,0.0346,5224.373,4.535,84.054
51.9,0.62,0.8064,0.0402,0.0309,4656.150,4.042,72.333
54.2,0.65,0.8053,0.0338,0.0271,4093.892,3.554,60.865
56.4,0.67,0.7908,0.0275,0.0234,3534.617,3.068,49.540
58.7,0.70,0.7531,0.0210,0.0195,2945.514,2.557,37.801
60.9,0.73,0.6767,0.0142,0.0152,2297.501,1.995,25.515
63.2,0.75,0.5073,0.0073,0.0108,1627.117,1.412,13.064
65.4,0.78,0.0054,0.0000,0.0066,993.272,0.862,0.085
