# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0957,    0.0431,    0.746,    0.002,    0.160
0.2,    0.03,    0.0653,    0.0954,    0.0438,    0.746,    0.002,    0.156
0.4,    0.06,    0.1278,    0.0950,    0.0446,    0.746,    0.002,    0.156
0.7,    0.09,    0.1875,    0.0946,    0.0454,    0.746,    0.002,    0.156
0.9,    0.12,    0.2444,    0.0940,    0.0461,    0.746,    0.002,    0.156
1.2,    0.15,    0.2986,    0.0932,    0.0468,    0.746,    0.002,    0.156
1.4,    0.18,    0.3499,    0.0920,    0.0472,    0.746,    0.002,    0.151
1.6,    0.21,    0.3985,    0.0904,    0.0476,    0.746,    0.002,    0.151
1.8,    0.24,    0.4442,    0.0884,    0.0477,    0.746,    0.002,    0.147
2.1,    0.27,    0.4868,    0.0860,    0.0477,    0.746,    0.002,    0.142
2.3,    0.30,    0.5265,    0.0832,    0.0473,    0.746,    0.002,    0.138
2.5,    0.33,    0.5630,    0.0799,    0.0468,    0.746,    0.002,    0.133
2.7,    0.36,    0.5961,    0.0762,    0.0460,    0.746,    0.002,    0.125
3.0,    0.39,    0.6256,    0.0725,    0.0451,    0.746,    0.002,    0.120
3.2,    0.42,    0.6515,    0.0687,    0.0442,    0.746,    0.002,    0.116
3.4,    0.45,    0.6739,    0.0647,    0.0432,    0.746,    0.002,    0.107
3.7,    0.48,    0.6928,    0.0607,    0.0420,    0.746,    0.002,    0.102
3.9,    0.51,    0.7086,    0.0566,    0.0407,    0.746,    0.002,    0.093
4.1,    0.54,    0.7214,    0.0524,    0.0392,    0.746,    0.002,    0.085
4.3,    0.57,    0.7314,    0.0481,    0.0375,    0.746,    0.001,    0.080
4.6,    0.60,    0.7390,    0.0438,    0.0355,    0.746,    0.001,    0.071
4.8,    0.63,    0.7447,    0.0393,    0.0332,    0.746,    0.001,    0.067
5.0,    0.66,    0.7481,    0.0347,    0.0306,    0.746,    0.001,    0.058
5.2,    0.69,    0.7477,    0.0300,    0.0277,    0.000,    0.001,    0.049
5.5,    0.72,    0.7434,    0.0252,    0.0244,    0.000,    0.001,    0.040
5.7,    0.75,    0.7305,    0.0203,    0.0208,    0.000,    0.001,    0.036
5.9,    0.78,    0.7007,    0.0153,    0.0170,    0.000,    0.001,    0.027
6.2,    0.81,    0.6388,    0.0102,    0.0130,    0.000,    0.001,    0.018
6.4,    0.84,    0.4939,    0.0051,    0.0087,    0.000,    0.000,    0.009
6.6,    0.87,    -0.0019,    0.0000,    0.0049,    0.000,    0.000,    0.000
