# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1364,0.0771,136.463,0.119,7.015
1.4,0.04,0.0722,0.1366,0.0793,140.192,0.122,7.024
2.9,0.08,0.1405,0.1367,0.0817,144.666,0.126,7.033
4.3,0.13,0.2049,0.1367,0.0840,149.140,0.129,7.028
5.8,0.17,0.2655,0.1365,0.0863,152.868,0.133,7.019
7.2,0.21,0.3226,0.1361,0.0885,156.597,0.136,6.997
8.7,0.25,0.3762,0.1355,0.0907,160.325,0.139,6.966
10.1,0.29,0.4264,0.1347,0.0928,164.054,0.143,6.921
11.6,0.34,0.4733,0.1336,0.0947,167.782,0.146,6.868
13.0,0.38,0.5171,0.1322,0.0966,170.765,0.148,6.797
14.4,0.42,0.5580,0.1305,0.0981,173.748,0.151,6.708
15.9,0.46,0.5960,0.1284,0.0995,175.985,0.153,6.601
17.3,0.50,0.6312,0.1259,0.1004,178.222,0.154,6.472
18.8,0.55,0.6637,0.1228,0.1010,178.968,0.155,6.316
20.3,0.59,0.6937,0.1192,0.1009,178.968,0.155,6.130
21.7,0.63,0.7214,0.1147,0.1001,177.477,0.154,5.898
23.1,0.67,0.7465,0.1094,0.0984,174.494,0.151,5.623
24.6,0.71,0.7691,0.1034,0.0959,170.020,0.147,5.316
26.0,0.76,0.7895,0.0964,0.0922,163.308,0.142,4.955
27.5,0.80,0.8078,0.0885,0.0873,154.360,0.134,4.551
28.9,0.84,0.8235,0.0804,0.0819,145.411,0.126,4.132
30.4,0.88,0.8366,0.0721,0.0759,134.226,0.117,3.705
31.8,0.92,0.8473,0.0637,0.0694,123.040,0.107,3.274
33.3,0.97,0.8553,0.0550,0.0621,110.364,0.095,2.829
34.7,1.01,0.8593,0.0463,0.0542,96.195,0.083,2.380
36.2,1.05,0.8576,0.0373,0.0456,80.536,0.070,1.917
37.6,1.09,0.8454,0.0282,0.0363,64.130,0.056,1.450
39.0,1.13,0.8100,0.0189,0.0264,46.979,0.041,0.974
40.5,1.17,0.7049,0.0095,0.0159,28.337,0.024,0.489
41.9,1.22,-0.0039,0.0000,0.0047,8.203,0.007,0.000
