# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1043,    0.0545,    1083.502,    0.941,    37.063
1.3,    0.02,    0.0476,    0.1030,    0.0521,    1035.031,    0.898,    36.618
2.7,    0.05,    0.0986,    0.1015,    0.0496,    985.815,    0.856,    36.080
4.0,    0.07,    0.1519,    0.0998,    0.0475,    943.310,    0.819,    35.466
5.4,    0.10,    0.2056,    0.0979,    0.0459,    911.245,    0.791,    34.790
6.8,    0.12,    0.2594,    0.0958,    0.0445,    883.654,    0.767,    34.051
8.1,    0.14,    0.3123,    0.0935,    0.0433,    859.792,    0.746,    33.242
9.4,    0.17,    0.3642,    0.0910,    0.0422,    837.421,    0.727,    32.365
10.8,    0.19,    0.4145,    0.0884,    0.0411,    816.541,    0.709,    31.418
12.1,    0.22,    0.4627,    0.0855,    0.0401,    796.407,    0.691,    30.399
13.5,    0.24,    0.5082,    0.0825,    0.0391,    777.019,    0.674,    29.318
14.8,    0.27,    0.5508,    0.0792,    0.0381,    757.631,    0.658,    28.171
16.1,    0.29,    0.5899,    0.0758,    0.0372,    738.243,    0.641,    26.952
17.5,    0.31,    0.6255,    0.0722,    0.0362,    718.109,    0.624,    25.671
18.9,    0.34,    0.6576,    0.0684,    0.0351,    697.229,    0.606,    24.336
20.2,    0.36,    0.6862,    0.0645,    0.0340,    675.604,    0.586,    22.944
21.5,    0.39,    0.7116,    0.0605,    0.0328,    651.742,    0.565,    21.520
22.9,    0.41,    0.7347,    0.0564,    0.0315,    624.896,    0.543,    20.066
24.2,    0.43,    0.7555,    0.0523,    0.0300,    595.814,    0.517,    18.580
25.6,    0.46,    0.7740,    0.0480,    0.0284,    563.749,    0.489,    17.059
26.9,    0.48,    0.7889,    0.0436,    0.0266,    529.447,    0.460,    15.507
28.3,    0.51,    0.8004,    0.0392,    0.0248,    492.162,    0.427,    13.923
29.6,    0.53,    0.8088,    0.0346,    0.0227,    450.403,    0.391,    12.299
31.0,    0.55,    0.8134,    0.0299,    0.0204,    404.915,    0.352,    10.640
32.3,    0.58,    0.8107,    0.0252,    0.0179,    356.445,    0.309,    8.945
33.7,    0.60,    0.7953,    0.0203,    0.0153,    304.991,    0.265,    7.202
35.0,    0.63,    0.7629,    0.0153,    0.0126,    250.555,    0.217,    5.454
36.3,    0.65,    0.6974,    0.0103,    0.0096,    190.153,    0.165,    3.652
37.7,    0.67,    0.5335,    0.0051,    0.0065,    129.006,    0.112,    1.833
39.0,    0.70,    -0.0085,    0.0000,    0.0037,    73.079,    0.063,    -0.018
