# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0967,0.0439,227.438,0.724,19.737
0.6,0.02,0.0549,0.0957,0.0432,223.710,0.712,19.523
1.3,0.05,0.1100,0.0945,0.0425,219.981,0.701,19.279
1.9,0.07,0.1652,0.0931,0.0419,216.999,0.691,18.998
2.5,0.10,0.2199,0.0916,0.0412,214.016,0.681,18.687
3.1,0.12,0.2737,0.0899,0.0406,211.033,0.671,18.336
3.8,0.15,0.3262,0.0880,0.0401,207.305,0.661,17.949
4.4,0.17,0.3770,0.0859,0.0395,204.322,0.651,17.517
5.1,0.20,0.4258,0.0836,0.0389,201.339,0.641,17.054
5.7,0.22,0.4721,0.0811,0.0383,198.356,0.631,16.547
6.3,0.25,0.5158,0.0784,0.0376,195.373,0.621,16.005
6.9,0.27,0.5566,0.0755,0.0370,191.645,0.610,15.413
7.6,0.30,0.5942,0.0724,0.0362,187.916,0.597,14.781
8.2,0.32,0.6286,0.0691,0.0354,183.442,0.584,14.105
8.8,0.35,0.6595,0.0655,0.0344,178.222,0.568,13.371
9.4,0.37,0.6865,0.0618,0.0334,173.002,0.551,12.602
10.1,0.40,0.7104,0.0579,0.0323,167.037,0.533,11.819
10.7,0.42,0.7317,0.0540,0.0311,161.071,0.512,11.014
11.3,0.45,0.7507,0.0500,0.0297,153.614,0.489,10.191
11.9,0.47,0.7669,0.0458,0.0281,145.411,0.464,9.346
12.6,0.50,0.7793,0.0416,0.0264,137.209,0.436,8.483
13.2,0.52,0.7876,0.0372,0.0246,127.515,0.406,7.598
13.8,0.54,0.7919,0.0328,0.0226,117.075,0.372,6.695
14.5,0.57,0.7915,0.0283,0.0204,105.889,0.336,5.783
15.1,0.59,0.7822,0.0238,0.0180,93.212,0.298,4.849
15.7,0.62,0.7580,0.0191,0.0156,80.536,0.257,3.897
16.4,0.64,0.7119,0.0144,0.0130,67.113,0.214,2.931
17.0,0.67,0.6268,0.0096,0.0103,52.945,0.169,1.966
17.6,0.69,0.4513,0.0048,0.0074,38.031,0.122,0.983
18.2,0.72,-0.0030,0.0000,0.0048,25.354,0.080,-0.004
