# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1213,0.2170,2988.019,3.567,36.542
2.0,0.04,0.0249,0.1218,0.2107,2901.518,3.463,36.680
3.9,0.09,0.0515,0.1222,0.2042,2812.034,3.357,36.805
5.9,0.13,0.0801,0.1225,0.1974,2718.822,3.246,36.907
7.9,0.17,0.1110,0.1228,0.1904,2622.626,3.131,36.987
9.8,0.22,0.1444,0.1229,0.1832,2522.703,3.012,37.031
11.8,0.26,0.1807,0.1229,0.1756,2419.050,2.887,37.027
13.8,0.30,0.2202,0.1227,0.1679,2312.415,2.760,36.965
15.7,0.34,0.2632,0.1223,0.1600,2202.797,2.630,36.836
17.7,0.39,0.3100,0.1216,0.1519,2092.434,2.498,36.627
19.7,0.43,0.3612,0.1206,0.1437,1978.342,2.362,36.315
21.6,0.47,0.4167,0.1191,0.1353,1864.250,2.225,35.884
23.6,0.52,0.4766,0.1172,0.1271,1749.412,2.089,35.319
25.6,0.56,0.5407,0.1148,0.1188,1636.066,1.953,34.576
27.5,0.60,0.6079,0.1115,0.1105,1522.719,1.817,33.593
29.5,0.65,0.6738,0.1073,0.1028,1415.338,1.690,32.307
31.5,0.69,0.7344,0.1020,0.0956,1316.906,1.572,30.711
33.4,0.73,0.7843,0.0957,0.0893,1229.659,1.468,28.829
35.4,0.77,0.8216,0.0884,0.0834,1148.378,1.370,26.632
37.4,0.82,0.8451,0.0808,0.0782,1076.791,1.286,24.341
39.3,0.86,0.8625,0.0734,0.0732,1008.932,1.204,22.103
41.3,0.90,0.8779,0.0658,0.0677,932.871,1.113,19.812
43.3,0.95,0.8912,0.0580,0.0617,849.352,1.014,17.482
45.2,0.99,0.9022,0.0501,0.0550,757.631,0.904,15.102
47.2,1.03,0.9101,0.0421,0.0478,657.707,0.785,12.682
49.2,1.08,0.9135,0.0340,0.0400,551.072,0.658,10.231
51.2,1.12,0.9073,0.0256,0.0316,435.489,0.520,7.722
53.2,1.16,0.8717,0.0172,0.0230,316.177,0.378,5.191
55.1,1.21,0.7370,0.0086,0.0141,193.882,0.231,2.593
57.1,1.25,-0.0026,0.0000,0.0055,75.316,0.090,-0.004
