# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1426,0.0799,58.910,0.062,3.928
1.0,0.04,0.0642,0.1422,0.0813,59.656,0.063,3.919
2.0,0.07,0.1258,0.1417,0.0827,61.147,0.065,3.906
3.0,0.11,0.1848,0.1411,0.0841,61.893,0.066,3.888
3.9,0.15,0.2412,0.1403,0.0855,62.639,0.067,3.866
4.9,0.18,0.2949,0.1394,0.0868,64.130,0.068,3.843
5.9,0.22,0.3460,0.1382,0.0880,64.876,0.069,3.808
6.8,0.26,0.3945,0.1368,0.0892,65.622,0.069,3.768
7.8,0.29,0.4403,0.1350,0.0901,66.367,0.070,3.723
8.8,0.33,0.4836,0.1329,0.0909,67.113,0.071,3.661
9.8,0.37,0.5243,0.1304,0.0914,67.113,0.071,3.594
10.8,0.40,0.5622,0.1275,0.0916,67.113,0.071,3.514
11.8,0.44,0.5976,0.1240,0.0915,67.113,0.071,3.416
12.7,0.48,0.6302,0.1199,0.0909,67.113,0.071,3.305
13.7,0.51,0.6599,0.1150,0.0896,65.622,0.070,3.167
14.7,0.55,0.6868,0.1089,0.0873,64.130,0.068,2.998
15.7,0.59,0.7105,0.1020,0.0844,61.893,0.066,2.811
16.7,0.62,0.7311,0.0951,0.0812,59.656,0.063,2.620
17.6,0.66,0.7488,0.0880,0.0777,57.419,0.061,2.424
18.6,0.70,0.7636,0.0807,0.0738,54.436,0.058,2.224
19.6,0.73,0.7757,0.0733,0.0694,50.708,0.054,2.019
20.6,0.77,0.7854,0.0657,0.0645,47.725,0.050,1.810
21.5,0.81,0.7924,0.0579,0.0591,43.251,0.046,1.597
22.5,0.84,0.7957,0.0500,0.0531,38.776,0.041,1.379
23.5,0.88,0.7930,0.0419,0.0466,34.302,0.036,1.152
24.5,0.92,0.7803,0.0336,0.0396,29.082,0.031,0.925
25.5,0.96,0.7484,0.0253,0.0322,23.862,0.025,0.698
26.5,0.99,0.6786,0.0169,0.0247,17.897,0.019,0.467
27.4,1.03,0.5159,0.0085,0.0170,12.677,0.013,0.236
28.4,1.07,-0.0008,0.0000,0.0091,6.711,0.007,0.000
