# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1717,0.5067,14805.871,5.050,57.200
3.6,0.04,0.0145,0.1723,0.4912,14353.977,4.895,57.400
7.3,0.08,0.0301,0.1728,0.4752,13886.423,4.736,57.564
10.9,0.12,0.0464,0.1736,0.4648,13579.940,4.631,57.836
14.5,0.17,0.0640,0.1741,0.4507,13170.551,4.492,57.987
18.2,0.21,0.0828,0.1744,0.4362,12744.757,4.347,58.085
21.8,0.25,0.1046,0.1738,0.4131,12071.390,4.117,57.885
25.4,0.29,0.1296,0.1726,0.3863,11286.913,3.849,57.493
29.1,0.33,0.1584,0.1710,0.3578,10455.458,3.566,56.964
32.7,0.37,0.1940,0.1685,0.3241,9470.388,3.230,56.141
36.3,0.41,0.2318,0.1664,0.2975,8694.115,2.965,55.425
40.0,0.46,0.2741,0.1641,0.2729,7973.023,2.719,54.655
43.6,0.50,0.3237,0.1614,0.2479,7243.729,2.471,53.752
47.3,0.54,0.3810,0.1583,0.2239,6542.025,2.231,52.743
50.9,0.58,0.4476,0.1549,0.2009,5869.404,2.002,51.613
54.5,0.62,0.5250,0.1512,0.1791,5231.830,1.784,50.376
58.2,0.66,0.6178,0.1470,0.1578,4611.408,1.573,48.979
61.8,0.70,0.7106,0.1428,0.1365,3990.986,1.361,47.583
65.4,0.75,0.8266,0.1375,0.1099,3215.458,1.096,45.837
69.1,0.79,0.9194,0.1333,0.0886,2595.036,0.885,44.440
72.7,0.83,1.0122,0.1291,0.0673,1974.613,0.673,43.043
76.4,0.87,0.8225,0.0965,0.1021,2982.799,1.017,32.134
80.0,0.91,0.8439,0.0867,0.0937,2738.956,0.934,28.900
83.6,0.95,0.8653,0.0769,0.0853,2495.112,0.851,25.666
87.3,0.99,0.8867,0.0671,0.0769,2251.268,0.768,22.432
90.9,1.04,0.8812,0.0511,0.0600,1754.632,0.598,17.010
94.5,1.08,0.8768,0.0383,0.0465,1357.323,0.463,12.672
98.2,1.12,0.8646,0.0262,0.0339,990.289,0.338,8.727
101.8,1.16,0.7638,0.0129,0.0196,571.952,0.195,4.288
105.4,1.20,0.6630,-0.0004,0.0053,153.614,0.052,-0.151
