# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1206,    0.2209,    2714.348,    6.479,    43.744
1.6,    0.05,    0.0268,    0.1214,    0.2153,    2644.997,    6.314,    44.028
3.2,    0.10,    0.0555,    0.1221,    0.2094,    2571.919,    6.140,    44.304
4.8,    0.14,    0.0862,    0.1228,    0.2034,    2498.095,    5.964,    44.562
6.4,    0.19,    0.1192,    0.1234,    0.1970,    2419.796,    5.777,    44.780
8.0,    0.24,    0.1548,    0.1239,    0.1904,    2339.260,    5.584,    44.958
9.7,    0.29,    0.1931,    0.1243,    0.1836,    2255.742,    5.386,    45.078
11.3,    0.33,    0.2344,    0.1244,    0.1767,    2170.732,    5.182,    45.127
12.9,    0.38,    0.2791,    0.1243,    0.1694,    2081.248,    4.969,    45.087
14.5,    0.43,    0.3270,    0.1240,    0.1623,    1994.001,    4.760,    44.976
16.1,    0.48,    0.3794,    0.1233,    0.1546,    1899.298,    4.534,    44.740
17.7,    0.52,    0.4354,    0.1224,    0.1471,    1806.831,    4.313,    44.402
19.3,    0.57,    0.4966,    0.1211,    0.1391,    1709.144,    4.080,    43.917
20.9,    0.62,    0.5630,    0.1193,    0.1310,    1609.966,    3.843,    43.277
22.5,    0.67,    0.6343,    0.1170,    0.1228,    1508.551,    3.601,    42.427
24.1,    0.71,    0.7082,    0.1131,    0.1139,    1399.679,    3.341,    41.021
25.7,    0.76,    0.7752,    0.1069,    0.1050,    1289.315,    3.078,    38.788
27.4,    0.81,    0.8175,    0.0997,    0.0986,    1211.017,    2.891,    36.155
29.0,    0.86,    0.8437,    0.0920,    0.0934,    1147.632,    2.739,    33.388
30.6,    0.90,    0.8636,    0.0839,    0.0878,    1079.028,    2.576,    30.448
32.2,    0.95,    0.8798,    0.0760,    0.0822,    1010.423,    2.411,    27.583
33.8,    1.00,    0.8942,    0.0681,    0.0761,    934.362,    2.231,    24.705
35.5,    1.05,    0.9069,    0.0600,    0.0692,    850.844,    2.031,    21.770
37.1,    1.09,    0.9177,    0.0518,    0.0617,    758.377,    1.810,    18.780
38.7,    1.14,    0.9253,    0.0434,    0.0536,    658.453,    1.571,    15.756
40.3,    1.19,    0.9298,    0.0350,    0.0448,    549.581,    1.313,    12.695
41.9,    1.24,    0.9262,    0.0265,    0.0353,    433.997,    1.036,    9.595
43.5,    1.28,    0.9022,    0.0177,    0.0253,    310.211,    0.741,    6.437
45.1,    1.33,    0.8202,    0.0089,    0.0145,    177.477,    0.424,    3.234
46.7,    1.38,    0.0011,    0.0000,    0.0045,    55.182,    0.131,    0.000
