# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1345,0.1533,3774.733,1.802,44.687
2.0,0.03,0.0256,0.1340,0.1430,3521.195,1.681,44.536
4.1,0.05,0.0549,0.1334,0.1329,3269.894,1.561,44.313
6.1,0.08,0.0885,0.1327,0.1230,3027.541,1.445,44.082
8.1,0.11,0.1272,0.1317,0.1133,2787.426,1.331,43.766
10.1,0.14,0.1720,0.1305,0.1038,2554.768,1.220,43.366
12.2,0.16,0.2228,0.1288,0.0949,2335.532,1.115,42.801
14.2,0.19,0.2798,0.1263,0.0864,2127.482,1.016,41.973
16.2,0.22,0.3429,0.1233,0.0787,1935.837,0.924,40.964
18.2,0.25,0.4076,0.1198,0.0724,1780.731,0.850,39.816
20.3,0.27,0.4709,0.1159,0.0673,1656.945,0.791,38.508
22.3,0.30,0.5269,0.1107,0.0632,1556.276,0.743,36.791
24.3,0.33,0.5739,0.1055,0.0603,1484.688,0.709,35.048
26.3,0.36,0.6082,0.1004,0.0587,1443.675,0.689,33.344
28.3,0.38,0.6402,0.0951,0.0569,1399.679,0.668,31.596
30.4,0.41,0.6702,0.0897,0.0549,1351.954,0.645,29.808
32.4,0.44,0.6982,0.0842,0.0528,1299.009,0.620,27.979
34.4,0.46,0.7240,0.0786,0.0505,1241.590,0.593,26.107
36.5,0.49,0.7479,0.0728,0.0479,1179.697,0.563,24.194
38.5,0.52,0.7698,0.0669,0.0452,1111.839,0.531,22.232
40.5,0.55,0.7894,0.0609,0.0422,1038.760,0.496,20.235
42.6,0.57,0.8062,0.0547,0.0390,959.716,0.458,18.184
44.6,0.60,0.8185,0.0484,0.0356,876.197,0.418,16.085
46.6,0.63,0.8240,0.0419,0.0320,786.713,0.376,13.914
48.6,0.66,0.8196,0.0353,0.0282,694.992,0.332,11.712
50.6,0.68,0.7990,0.0285,0.0244,601.034,0.287,9.484
52.7,0.71,0.7512,0.0217,0.0205,505.585,0.241,7.206
54.7,0.74,0.6531,0.0146,0.0166,407.898,0.195,4.866
56.7,0.77,0.4561,0.0075,0.0125,308.720,0.147,2.482
58.7,0.79,-0.0029,0.0000,0.0085,208.796,0.100,-0.009
