# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1888,0.1845,1344.497,0.514,21.672
2.1,0.03,0.0356,0.1876,0.1774,1293.044,0.494,21.529
4.3,0.07,0.0735,0.1861,0.1703,1240.845,0.474,21.365
6.4,0.10,0.1140,0.1844,0.1631,1189.391,0.454,21.165
8.5,0.13,0.1572,0.1824,0.1560,1137.192,0.434,20.938
10.7,0.17,0.2032,0.1801,0.1490,1085.739,0.415,20.671
12.8,0.20,0.2518,0.1773,0.1420,1035.031,0.395,20.351
14.9,0.24,0.3030,0.1740,0.1352,985.070,0.376,19.973
17.1,0.27,0.3557,0.1702,0.1287,938.090,0.358,19.532
19.2,0.30,0.4092,0.1657,0.1225,892.603,0.341,19.012
21.4,0.34,0.4621,0.1605,0.1168,851.589,0.325,18.425
23.5,0.37,0.5127,0.1548,0.1117,814.304,0.311,17.771
25.6,0.40,0.5599,0.1485,0.1070,780.002,0.298,17.046
27.8,0.44,0.6027,0.1416,0.1027,748.683,0.286,16.254
29.9,0.47,0.6403,0.1342,0.0987,718.855,0.275,15.404
32.0,0.50,0.6726,0.1264,0.0948,690.518,0.264,14.506
34.2,0.54,0.7008,0.1187,0.0911,663.673,0.254,13.620
36.3,0.57,0.7269,0.1107,0.0871,634.591,0.242,12.709
38.4,0.61,0.7511,0.1026,0.0826,602.525,0.230,11.770
40.5,0.64,0.7733,0.0942,0.0778,566.732,0.217,10.809
42.7,0.67,0.7934,0.0855,0.0725,528.701,0.202,9.817
44.8,0.71,0.8109,0.0767,0.0668,486.942,0.186,8.803
47.0,0.74,0.8253,0.0677,0.0607,442.200,0.169,7.767
49.1,0.77,0.8355,0.0585,0.0542,394.475,0.151,6.717
51.2,0.81,0.8404,0.0491,0.0472,343.768,0.131,5.640
53.4,0.84,0.8357,0.0396,0.0399,290.823,0.111,4.546
55.5,0.87,0.8135,0.0300,0.0323,234.895,0.090,3.447
57.6,0.91,0.7579,0.0202,0.0242,175.985,0.067,2.318
59.8,0.94,0.6121,0.0102,0.0156,114.092,0.043,1.165
61.9,0.98,-0.0080,-0.0001,0.0072,52.199,0.020,-0.009
