# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1122,0.0655,9835.781,5.525,169.041
3.1,0.03,0.0532,0.1121,0.0666,10001.327,5.618,168.979
6.3,0.06,0.1046,0.1121,0.0678,10176.566,5.716,168.921
9.4,0.09,0.1540,0.1120,0.0690,10365.974,5.823,168.837
12.6,0.13,0.1720,0.1129,0.0830,12466.610,7.003,170.109
15.7,0.16,0.2130,0.1128,0.0837,12573.246,7.063,169.953
18.9,0.19,0.2530,0.1126,0.0844,12677.644,7.121,169.633
22.0,0.22,0.2920,0.1122,0.0850,12769.365,7.173,169.001
25.2,0.25,0.3300,0.1117,0.0856,12861.086,7.225,168.343
28.3,0.28,0.3669,0.1112,0.0862,12950.570,7.275,167.524
31.5,0.32,0.4026,0.1106,0.0868,13040.054,7.325,166.608
34.6,0.35,0.4373,0.1099,0.0874,13125.809,7.373,165.581
37.8,0.38,0.4708,0.1091,0.0879,13199.633,7.415,164.353
40.9,0.41,0.5031,0.1082,0.0884,13277.932,7.458,163.050
44.1,0.44,0.5338,0.1072,0.0889,13348.028,7.498,161.510
47.3,0.47,0.5625,0.1047,0.0882,13252.578,7.444,157.689
50.4,0.51,0.5892,0.1008,0.0866,13002.769,7.304,151.938
53.6,0.54,0.6174,0.0961,0.0836,12562.060,7.056,144.772
56.7,0.57,0.6447,0.0903,0.0797,11969.974,6.724,136.040
59.9,0.60,0.6657,0.0843,0.0761,11431.579,6.421,127.099
63.0,0.63,0.6752,0.0785,0.0735,11039.341,6.201,118.256
66.2,0.66,0.6857,0.0704,0.0682,10236.222,5.750,106.063
69.3,0.70,0.6938,0.0618,0.0620,9312.300,5.231,93.195
72.5,0.73,0.6961,0.0531,0.0555,8328.722,4.679,79.992
75.6,0.76,0.6904,0.0442,0.0486,7299.656,4.100,66.639
78.8,0.79,0.6676,0.0354,0.0419,6299.673,3.539,53.383
81.9,0.82,0.6146,0.0269,0.0359,5398.121,3.032,40.488
85.1,0.85,0.5270,0.0183,0.0297,4456.302,2.503,27.597
88.2,0.89,0.3707,0.0096,0.0230,3460.047,1.944,14.537
91.4,0.92,0.0047,0.0001,0.0155,2324.346,1.305,0.120
