# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1209,    0.2105,    2290.044,    2.430,    28.762
2.1,    0.05,    0.0272,    0.1214,    0.2055,    2235.608,    2.372,    28.900
4.2,    0.09,    0.0561,    0.1220,    0.2004,    2180.426,    2.313,    29.029
6.3,    0.14,    0.0869,    0.1225,    0.1950,    2121.516,    2.251,    29.149
8.4,    0.18,    0.1196,    0.1229,    0.1896,    2062.606,    2.189,    29.252
10.6,    0.23,    0.1544,    0.1232,    0.1839,    2001.458,    2.124,    29.332
12.7,    0.28,    0.1917,    0.1235,    0.1782,    1938.820,    2.057,    29.385
14.8,    0.32,    0.2316,    0.1236,    0.1722,    1873.944,    1.988,    29.412
16.9,    0.37,    0.2743,    0.1235,    0.1660,    1806.831,    1.917,    29.394
19.0,    0.41,    0.3203,    0.1232,    0.1596,    1736.735,    1.843,    29.327
21.1,    0.46,    0.3695,    0.1227,    0.1531,    1665.894,    1.768,    29.207
23.2,    0.51,    0.4224,    0.1219,    0.1464,    1592.815,    1.690,    29.016
25.3,    0.55,    0.4792,    0.1208,    0.1394,    1516.754,    1.610,    28.740
27.4,    0.60,    0.5395,    0.1192,    0.1324,    1440.692,    1.529,    28.362
29.5,    0.65,    0.6034,    0.1171,    0.1253,    1363.139,    1.446,    27.868
31.6,    0.69,    0.6701,    0.1142,    0.1178,    1281.858,    1.360,    27.170
33.7,    0.74,    0.7358,    0.1096,    0.1099,    1195.357,    1.269,    26.084
35.9,    0.78,    0.7923,    0.1032,    0.1021,    1111.093,    1.179,    24.568
38.0,    0.83,    0.8300,    0.0947,    0.0947,    1030.557,    1.093,    22.544
40.1,    0.88,    0.8493,    0.0868,    0.0896,    974.630,    1.034,    20.666
42.2,    0.92,    0.8664,    0.0788,    0.0839,    912.737,    0.968,    18.754
44.3,    0.97,    0.8814,    0.0706,    0.0776,    844.132,    0.896,    16.805
46.4,    1.01,    0.8946,    0.0623,    0.0706,    768.071,    0.815,    14.821
48.5,    1.06,    0.9056,    0.0538,    0.0630,    685.298,    0.727,    12.798
50.6,    1.11,    0.9133,    0.0451,    0.0547,    594.323,    0.631,    10.738
52.7,    1.15,    0.9140,    0.0363,    0.0458,    498.128,    0.529,    8.647
54.8,    1.20,    0.9023,    0.0274,    0.0363,    395.221,    0.420,    6.512
56.9,    1.24,    0.8547,    0.0183,    0.0266,    290.077,    0.308,    4.355
59.0,    1.29,    0.6878,    0.0092,    0.0172,    187.916,    0.199,    2.189
61.1,    1.34,    -0.0003,    0.0000,    0.0083,    90.975,    0.096,    0.000
