# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0986,    0.0378,    591.340,    0.807,    34.652
0.9,    0.02,    0.0558,    0.0968,    0.0367,    573.443,    0.782,    34.011
1.9,    0.04,    0.1124,    0.0948,    0.0357,    557.784,    0.761,    33.317
2.8,    0.06,    0.1688,    0.0927,    0.0349,    545.107,    0.743,    32.570
3.8,    0.08,    0.2238,    0.0904,    0.0342,    534.667,    0.729,    31.774
4.7,    0.11,    0.2770,    0.0880,    0.0336,    525.718,    0.717,    30.933
5.6,    0.13,    0.3278,    0.0855,    0.0331,    517.516,    0.706,    30.048
6.6,    0.15,    0.3760,    0.0828,    0.0326,    510.059,    0.696,    29.118
7.5,    0.17,    0.4214,    0.0801,    0.0322,    502.602,    0.686,    28.139
8.4,    0.19,    0.4640,    0.0772,    0.0317,    495.145,    0.675,    27.125
9.4,    0.21,    0.5035,    0.0741,    0.0312,    486.942,    0.664,    26.062
10.4,    0.23,    0.5402,    0.0710,    0.0306,    478.739,    0.653,    24.972
11.3,    0.25,    0.5742,    0.0679,    0.0300,    469.045,    0.640,    23.851
12.2,    0.28,    0.6058,    0.0646,    0.0293,    458.605,    0.625,    22.699
13.2,    0.30,    0.6353,    0.0612,    0.0285,    445.929,    0.608,    21.512
14.1,    0.32,    0.6623,    0.0577,    0.0277,    432.506,    0.590,    20.288
15.1,    0.34,    0.6869,    0.0542,    0.0267,    416.846,    0.569,    19.038
16.0,    0.36,    0.7091,    0.0505,    0.0256,    400.441,    0.546,    17.744
16.9,    0.38,    0.7287,    0.0467,    0.0244,    381.798,    0.521,    16.418
17.9,    0.40,    0.7451,    0.0428,    0.0231,    360.919,    0.493,    15.057
18.8,    0.42,    0.7580,    0.0389,    0.0217,    339.293,    0.463,    13.674
19.8,    0.44,    0.7672,    0.0349,    0.0202,    315.431,    0.431,    12.255
20.7,    0.47,    0.7716,    0.0307,    0.0186,    290.077,    0.395,    10.809
21.6,    0.49,    0.7694,    0.0266,    0.0168,    262.486,    0.358,    9.337
22.6,    0.51,    0.7567,    0.0223,    0.0150,    234.150,    0.319,    7.842
23.5,    0.53,    0.7261,    0.0180,    0.0131,    204.322,    0.279,    6.316
24.5,    0.55,    0.6688,    0.0136,    0.0112,    174.494,    0.238,    4.768
25.4,    0.57,    0.5652,    0.0091,    0.0092,    143.920,    0.196,    3.194
26.3,    0.59,    0.3744,    0.0046,    0.0072,    112.601,    0.154,    1.601
27.3,    0.61,    -0.0029,    0.0000,    0.0053,    82.773,    0.113,    -0.009
