# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1178,0.0551,8.948,0.012,1.059
0.5,0.03,0.0632,0.1173,0.0559,8.948,0.012,1.054
1.1,0.06,0.1239,0.1167,0.0567,8.948,0.012,1.050
1.6,0.09,0.1821,0.1158,0.0574,8.948,0.013,1.041
2.1,0.12,0.2378,0.1147,0.0581,8.948,0.013,1.032
2.7,0.15,0.2910,0.1134,0.0586,9.694,0.013,1.019
3.2,0.18,0.3416,0.1117,0.0591,9.694,0.013,1.005
3.8,0.21,0.3895,0.1097,0.0594,9.694,0.013,0.988
4.3,0.24,0.4346,0.1074,0.0595,9.694,0.013,0.965
4.8,0.27,0.4769,0.1047,0.0595,9.694,0.013,0.943
5.4,0.30,0.5162,0.1015,0.0592,9.694,0.013,0.912
5.9,0.33,0.5525,0.0980,0.0587,9.694,0.013,0.881
6.4,0.36,0.5856,0.0942,0.0581,8.948,0.013,0.850
7.0,0.39,0.6155,0.0902,0.0573,8.948,0.013,0.810
7.5,0.42,0.6420,0.0857,0.0563,8.948,0.012,0.770
8.0,0.45,0.6653,0.0809,0.0549,8.948,0.012,0.730
8.6,0.48,0.6853,0.0759,0.0533,8.203,0.012,0.681
9.1,0.51,0.7023,0.0708,0.0516,8.203,0.011,0.636
9.6,0.54,0.7163,0.0656,0.0496,8.203,0.011,0.592
10.1,0.57,0.7277,0.0603,0.0474,7.457,0.010,0.543
10.7,0.60,0.7373,0.0548,0.0448,7.457,0.010,0.494
11.2,0.63,0.7448,0.0493,0.0418,6.711,0.009,0.445
11.8,0.66,0.7495,0.0435,0.0384,5.966,0.008,0.391
12.3,0.69,0.7509,0.0376,0.0347,5.220,0.008,0.338
12.8,0.72,0.7491,0.0316,0.0304,5.220,0.007,0.285
13.4,0.75,0.7379,0.0254,0.0259,4.474,0.006,0.227
13.9,0.78,0.7107,0.0192,0.0211,3.728,0.005,0.173
14.4,0.81,0.6523,0.0128,0.0160,2.237,0.004,0.116
15.0,0.84,0.5036,0.0064,0.0108,1.491,0.002,0.058
15.5,0.87,-0.0030,0.0000,0.0068,0.746,0.001,0.000
