# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.2064,    0.1295,    130.497,    0.125,    7.019
1.3,    0.04,    0.0690,    0.2062,    0.1332,    134.226,    0.128,    7.015
2.6,    0.09,    0.1341,    0.2060,    0.1371,    137.954,    0.132,    7.010
4.0,    0.13,    0.1952,    0.2058,    0.1411,    142.429,    0.136,    7.002
5.3,    0.18,    0.2526,    0.2056,    0.1452,    146.157,    0.140,    6.993
6.6,    0.22,    0.3063,    0.2053,    0.1495,    150.631,    0.144,    6.984
7.9,    0.27,    0.3564,    0.2049,    0.1538,    155.106,    0.148,    6.970
9.3,    0.31,    0.4031,    0.2043,    0.1582,    159.580,    0.152,    6.948
10.6,    0.36,    0.4466,    0.2034,    0.1625,    164.054,    0.156,    6.921
11.9,    0.40,    0.4870,    0.2021,    0.1666,    167.782,    0.160,    6.877
13.2,    0.45,    0.5244,    0.2003,    0.1703,    171.511,    0.164,    6.815
14.5,    0.49,    0.5593,    0.1976,    0.1734,    174.494,    0.167,    6.726
15.9,    0.54,    0.5920,    0.1937,    0.1751,    176.731,    0.169,    6.592
17.2,    0.58,    0.6234,    0.1874,    0.1743,    175.985,    0.168,    6.374
18.5,    0.62,    0.6541,    0.1777,    0.1696,    170.765,    0.163,    6.045
19.8,    0.67,    0.6822,    0.1676,    0.1644,    165.545,    0.158,    5.703
21.1,    0.71,    0.7074,    0.1574,    0.1588,    160.325,    0.153,    5.356
22.5,    0.76,    0.7304,    0.1468,    0.1524,    153.614,    0.147,    4.995
23.8,    0.80,    0.7506,    0.1358,    0.1453,    146.157,    0.140,    4.622
25.1,    0.85,    0.7671,    0.1246,    0.1377,    138.700,    0.133,    4.239
26.4,    0.89,    0.7795,    0.1131,    0.1294,    130.497,    0.125,    3.848
27.8,    0.94,    0.7871,    0.1010,    0.1202,    121.549,    0.116,    3.438
29.1,    0.98,    0.7874,    0.0887,    0.1105,    111.109,    0.106,    3.016
30.4,    1.03,    0.7784,    0.0761,    0.1002,    101.415,    0.096,    2.589
31.7,    1.07,    0.7560,    0.0633,    0.0897,    90.230,    0.086,    2.157
33.0,    1.12,    0.7142,    0.0506,    0.0791,    79.790,    0.076,    1.721
34.4,    1.16,    0.6435,    0.0378,    0.0681,    68.604,    0.066,    1.286
35.7,    1.20,    0.5292,    0.0253,    0.0577,    58.165,    0.055,    0.863
37.0,    1.25,    0.3404,    0.0129,    0.0472,    47.725,    0.046,    0.436
38.3,    1.29,    0.0002,    0.0000,    0.0365,    36.539,    0.035,    0.000
