# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.2259,    0.2891,    983.578,    0.626,    17.290
2.0,    0.05,    0.0360,    0.2254,    0.2823,    960.461,    0.611,    17.255
4.0,    0.09,    0.0736,    0.2248,    0.2753,    936.599,    0.596,    17.206
6.0,    0.14,    0.1129,    0.2239,    0.2683,    912.737,    0.581,    17.139
8.0,    0.18,    0.1539,    0.2228,    0.2610,    888.129,    0.565,    17.054
10.0,    0.23,    0.1968,    0.2215,    0.2537,    862.775,    0.549,    16.952
12.0,    0.27,    0.2415,    0.2197,    0.2461,    837.421,    0.533,    16.819
14.0,    0.32,    0.2882,    0.2176,    0.2383,    810.576,    0.516,    16.659
16.0,    0.36,    0.3368,    0.2150,    0.2303,    783.731,    0.499,    16.458
18.0,    0.41,    0.3871,    0.2119,    0.2221,    755.394,    0.481,    16.223
20.0,    0.45,    0.4393,    0.2082,    0.2136,    727.057,    0.463,    15.938
22.0,    0.50,    0.4929,    0.2037,    0.2049,    697.229,    0.444,    15.591
24.1,    0.54,    0.5474,    0.1981,    0.1957,    665.910,    0.424,    15.164
26.1,    0.59,    0.6011,    0.1907,    0.1859,    632.353,    0.403,    14.595
28.1,    0.63,    0.6492,    0.1799,    0.1749,    595.068,    0.379,    13.772
30.0,    0.68,    0.6872,    0.1690,    0.1663,    565.986,    0.360,    12.935
32.1,    0.72,    0.7135,    0.1583,    0.1600,    544.361,    0.347,    12.117
34.1,    0.77,    0.7370,    0.1472,    0.1531,    521.244,    0.332,    11.272
36.1,    0.81,    0.7579,    0.1359,    0.1455,    495.145,    0.315,    10.400
38.1,    0.86,    0.7751,    0.1242,    0.1373,    466.808,    0.297,    9.510
40.1,    0.90,    0.7880,    0.1123,    0.1285,    436.980,    0.278,    8.598
42.1,    0.95,    0.7958,    0.1003,    0.1193,    405.661,    0.258,    7.678
44.1,    0.99,    0.7966,    0.0880,    0.1095,    372.850,    0.237,    6.735
46.1,    1.04,    0.7882,    0.0756,    0.0994,    337.802,    0.215,    5.783
48.1,    1.08,    0.7671,    0.0632,    0.0892,    303.500,    0.193,    4.840
50.1,    1.13,    0.7259,    0.0507,    0.0786,    267.706,    0.170,    3.879
52.1,    1.17,    0.6585,    0.0384,    0.0683,    232.658,    0.148,    2.940
54.1,    1.22,    0.5470,    0.0259,    0.0575,    196.119,    0.125,    1.979
56.1,    1.26,    0.3554,    0.0132,    0.0468,    158.834,    0.101,    1.010
58.1,    1.31,    0.0007,    0.0000,    0.0367,    124.532,    0.079,    0.000
