# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.2333,    0.3515,    1741.209,    0.978,    22.939
2.3,    0.05,    0.0309,    0.2328,    0.3407,    1687.519,    0.948,    22.886
4.6,    0.09,    0.0636,    0.2320,    0.3297,    1633.083,    0.917,    22.806
6.8,    0.14,    0.0984,    0.2309,    0.3185,    1577.901,    0.886,    22.704
9.1,    0.18,    0.1354,    0.2294,    0.3066,    1518.245,    0.853,    22.552
11.4,    0.23,    0.1746,    0.2277,    0.2951,    1461.572,    0.821,    22.392
13.7,    0.27,    0.2163,    0.2255,    0.2830,    1401.916,    0.787,    22.179
16.0,    0.32,    0.2608,    0.2229,    0.2706,    1340.768,    0.753,    21.916
18.2,    0.36,    0.3079,    0.2199,    0.2584,    1280.367,    0.719,    21.623
20.5,    0.41,    0.3583,    0.2162,    0.2456,    1216.236,    0.683,    21.254
22.8,    0.45,    0.4119,    0.2118,    0.2326,    1152.106,    0.647,    20.822
25.1,    0.50,    0.4685,    0.2066,    0.2194,    1086.485,    0.610,    20.311
27.4,    0.54,    0.5279,    0.2004,    0.2061,    1020.863,    0.573,    19.706
29.6,    0.59,    0.5879,    0.1927,    0.1928,    954.496,    0.536,    18.949
31.9,    0.63,    0.6428,    0.1819,    0.1792,    887.383,    0.498,    17.882
34.2,    0.68,    0.6879,    0.1704,    0.1680,    832.201,    0.468,    16.748
36.5,    0.72,    0.7146,    0.1595,    0.1615,    800.136,    0.449,    15.680
38.8,    0.77,    0.7384,    0.1483,    0.1544,    765.088,    0.430,    14.581
41.0,    0.81,    0.7596,    0.1368,    0.1466,    726.312,    0.408,    13.451
43.3,    0.86,    0.7772,    0.1250,    0.1382,    684.552,    0.384,    12.290
45.6,    0.90,    0.7905,    0.1130,    0.1293,    640.556,    0.360,    11.112
47.8,    0.95,    0.7984,    0.1009,    0.1200,    594.323,    0.334,    9.915
50.1,    1.00,    0.8005,    0.0886,    0.1101,    545.852,    0.306,    8.710
52.4,    1.04,    0.7923,    0.0760,    0.0997,    494.399,    0.277,    7.469
54.7,    1.09,    0.7707,    0.0635,    0.0895,    442.946,    0.249,    6.245
57.0,    1.13,    0.7302,    0.0509,    0.0788,    390.001,    0.219,    5.004
59.2,    1.18,    0.6603,    0.0382,    0.0681,    337.056,    0.189,    3.759
61.5,    1.22,    0.5419,    0.0253,    0.0570,    281.875,    0.159,    2.487
63.8,    1.27,    0.3384,    0.0126,    0.0473,    234.150,    0.132,    1.246
66.1,    1.31,    0.0046,    0.0001,    0.0377,    186.425,    0.105,    0.013
