# V     J        eta_p      CT         CP         P         Q         T
0.0,    0.00,    0.0000,    0.2296,    0.3202,    1322.126,    0.789,    19.995
2.1,    0.05,    0.0331,    0.2291,    0.3115,    1286.332,    0.768,    19.950
4.3,    0.09,    0.0680,    0.2283,    0.3025,    1249.047,    0.746,    19.888
6.4,    0.14,    0.1047,    0.2274,    0.2934,    1211.762,    0.723,    19.803
8.5,    0.18,    0.1435,    0.2261,    0.2839,    1172.240,    0.700,    19.692
10.7,    0.23,    0.1843,    0.2246,    0.2743,    1132.718,    0.676,    19.559
12.8,    0.27,    0.2274,    0.2226,    0.2645,    1092.450,    0.652,    19.390
14.9,    0.32,    0.2728,    0.2203,    0.2546,    1051.437,    0.627,    19.185
17.1,    0.36,    0.3208,    0.2174,    0.2441,    1008.186,    0.602,    18.932
19.2,    0.41,    0.3710,    0.2140,    0.2338,    965.681,    0.576,    18.638
21.4,    0.45,    0.4240,    0.2099,    0.2229,    920.939,    0.549,    18.282
23.5,    0.50,    0.4791,    0.2051,    0.2121,    875.452,    0.523,    17.864
25.6,    0.54,    0.5361,    0.1993,    0.2009,    829.964,    0.495,    17.357
27.8,    0.59,    0.5930,    0.1918,    0.1894,    782.239,    0.467,    16.708
29.9,    0.63,    0.6445,    0.1812,    0.1773,    732.277,    0.437,    15.787
32.0,    0.68,    0.6865,    0.1701,    0.1673,    691.264,    0.413,    14.813
34.2,    0.72,    0.7130,    0.1593,    0.1610,    664.419,    0.397,    13.874
36.3,    0.77,    0.7369,    0.1483,    0.1541,    636.828,    0.380,    12.922
38.4,    0.81,    0.7578,    0.1368,    0.1464,    604.763,    0.361,    11.921
40.5,    0.86,    0.7756,    0.1252,    0.1382,    570.460,    0.341,    10.907
42.7,    0.90,    0.7889,    0.1133,    0.1293,    533.921,    0.319,    9.866
44.8,    0.95,    0.7975,    0.1013,    0.1202,    495.890,    0.296,    8.825
47.0,    0.99,    0.7985,    0.0891,    0.1105,    456.368,    0.272,    7.758
49.1,    1.04,    0.7907,    0.0766,    0.1004,    414.609,    0.247,    6.672
51.2,    1.08,    0.7711,    0.0641,    0.0898,    371.359,    0.221,    5.583
53.4,    1.13,    0.7325,    0.0516,    0.0794,    328.108,    0.196,    4.497
55.5,    1.17,    0.6655,    0.0395,    0.0694,    286.349,    0.171,    3.434
57.7,    1.22,    0.5542,    0.0267,    0.0585,    241.607,    0.144,    2.322
59.8,    1.26,    0.3585,    0.0134,    0.0470,    193.882,    0.116,    1.165
61.9,    1.31,    -0.0010,    0.0000,    0.0360,    148.394,    0.089,    -0.004
