# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.2181,    0.2248,    498.128,    0.366,    12.540
1.7,    0.05,    0.0442,    0.2177,    0.2222,    492.162,    0.362,    12.517
3.5,    0.09,    0.0892,    0.2172,    0.2196,    486.196,    0.357,    12.491
5.2,    0.14,    0.1351,    0.2166,    0.2170,    480.976,    0.353,    12.455
6.9,    0.18,    0.1817,    0.2159,    0.2144,    475.011,    0.349,    12.415
8.7,    0.23,    0.2289,    0.2150,    0.2118,    469.045,    0.345,    12.362
10.4,    0.27,    0.2770,    0.2138,    0.2088,    462.334,    0.340,    12.290
12.2,    0.32,    0.3252,    0.2122,    0.2060,    456.368,    0.335,    12.201
13.9,    0.36,    0.3738,    0.2103,    0.2030,    449.657,    0.330,    12.090
15.6,    0.41,    0.4223,    0.2079,    0.1999,    442.946,    0.325,    11.952
17.4,    0.45,    0.4711,    0.2049,    0.1962,    434.743,    0.319,    11.779
19.1,    0.50,    0.5198,    0.2010,    0.1919,    425.049,    0.312,    11.556
20.8,    0.54,    0.5674,    0.1960,    0.1869,    413.863,    0.304,    11.267
22.6,    0.59,    0.6135,    0.1887,    0.1804,    399.695,    0.294,    10.849
24.3,    0.63,    0.6550,    0.1781,    0.1717,    380.307,    0.279,    10.240
26.1,    0.68,    0.6877,    0.1675,    0.1648,    365.393,    0.268,    9.630
27.8,    0.72,    0.7135,    0.1569,    0.1587,    351.225,    0.258,    9.021
29.5,    0.77,    0.7368,    0.1459,    0.1519,    336.311,    0.247,    8.389
31.3,    0.81,    0.7571,    0.1346,    0.1444,    319.905,    0.235,    7.740
33.0,    0.86,    0.7738,    0.1230,    0.1363,    302.008,    0.222,    7.073
34.7,    0.90,    0.7861,    0.1111,    0.1275,    282.620,    0.208,    6.392
36.5,    0.95,    0.7929,    0.0990,    0.1182,    261.741,    0.192,    5.689
38.2,    0.99,    0.7922,    0.0866,    0.1084,    240.115,    0.176,    4.978
40.0,    1.04,    0.7813,    0.0739,    0.0982,    217.744,    0.160,    4.252
41.7,    1.08,    0.7574,    0.0614,    0.0878,    194.628,    0.143,    3.532
43.5,    1.13,    0.7150,    0.0490,    0.0772,    170.765,    0.126,    2.816
45.2,    1.17,    0.6429,    0.0366,    0.0668,    147.649,    0.109,    2.104
46.9,    1.22,    0.5271,    0.0246,    0.0568,    126.023,    0.092,    1.415
48.6,    1.26,    0.3357,    0.0125,    0.0469,    103.652,    0.076,    0.716
50.4,    1.31,    -0.0052,    -0.0001,    0.0368,    81.281,    0.060,    -0.009
