# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.2270,    0.3035,    5378.733,    1.976,    52.200
3.5,    0.05,    0.0351,    0.2267,    0.2971,    5263.895,    1.933,    52.142
7.1,    0.09,    0.0716,    0.2258,    0.2898,    5134.889,    1.886,    51.929
10.6,    0.14,    0.1099,    0.2256,    0.2829,    5014.086,    1.842,    51.889
14.2,    0.18,    0.1499,    0.2248,    0.2755,    4881.351,    1.793,    51.693
17.7,    0.23,    0.1918,    0.2234,    0.2676,    4741.905,    1.742,    51.390
21.2,    0.28,    0.2356,    0.2223,    0.2600,    4607.680,    1.692,    51.123
24.8,    0.32,    0.2812,    0.2206,    0.2523,    4470.471,    1.642,    50.728
28.3,    0.37,    0.3282,    0.2185,    0.2447,    4335.499,    1.592,    50.252
31.9,    0.41,    0.3768,    0.2160,    0.2370,    4199.782,    1.542,    49.673
35.4,    0.46,    0.4264,    0.2129,    0.2294,    4065.556,    1.493,    48.975
38.9,    0.51,    0.4764,    0.2093,    0.2220,    3934.313,    1.445,    48.130
42.5,    0.55,    0.5262,    0.2048,    0.2146,    3801.578,    1.396,    47.093
46.0,    0.60,    0.5750,    0.1992,    0.2070,    3667.352,    1.347,    45.817
49.6,    0.64,    0.6212,    0.1925,    0.1994,    3533.126,    1.298,    44.278
53.1,    0.69,    0.6635,    0.1841,    0.1912,    3387.715,    1.244,    42.334
56.6,    0.74,    0.7001,    0.1722,    0.1809,    3205.018,    1.177,    39.616
60.2,    0.78,    0.7290,    0.1598,    0.1712,    3034.253,    1.114,    36.751
63.7,    0.83,    0.7516,    0.1474,    0.1622,    2873.927,    1.056,    33.900
67.3,    0.87,    0.7706,    0.1348,    0.1527,    2706.145,    0.994,    31.004
70.8,    0.92,    0.7848,    0.1219,    0.1428,    2529.414,    0.929,    28.042
74.3,    0.96,    0.7969,    0.1094,    0.1325,    2348.209,    0.862,    25.172
77.9,    1.01,    0.7991,    0.0961,    0.1215,    2152.836,    0.791,    22.090
81.4,    1.06,    0.7934,    0.0823,    0.1096,    1941.802,    0.713,    18.918
85.0,    1.10,    0.7758,    0.0692,    0.0984,    1743.446,    0.640,    15.925
88.5,    1.15,    0.7178,    0.0546,    0.0873,    1547.327,    0.568,    12.548
92.0,    1.19,    0.6605,    0.0423,    0.0766,    1357.174,    0.498,    9.737
95.6,    1.24,    0.5611,    0.0298,    0.0658,    1167.020,    0.429,    6.850
99.1,    1.29,    0.4034,    0.0167,    0.0532,    942.565,    0.346,    3.834
102.6,    1.33,    0.0258,    0.0008,    0.0401,    711.398,    0.261,    0.178
