# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.2220,    0.2576,    712.889,    0.486,    14.808
1.9,    0.05,    0.0396,    0.2216,    0.2528,    699.466,    0.477,    14.777
3.8,    0.09,    0.0805,    0.2211,    0.2480,    686.044,    0.468,    14.741
5.6,    0.14,    0.1227,    0.2203,    0.2431,    672.621,    0.459,    14.692
7.5,    0.18,    0.1663,    0.2194,    0.2381,    658.453,    0.449,    14.630
9.3,    0.23,    0.2113,    0.2183,    0.2330,    645.030,    0.440,    14.555
11.2,    0.27,    0.2577,    0.2168,    0.2278,    630.116,    0.430,    14.457
13.1,    0.32,    0.3053,    0.2150,    0.2224,    615.202,    0.420,    14.332
15.0,    0.36,    0.3541,    0.2127,    0.2168,    599.543,    0.409,    14.181
16.9,    0.41,    0.4040,    0.2099,    0.2110,    583.883,    0.398,    13.999
18.7,    0.45,    0.4549,    0.2065,    0.2048,    566.732,    0.387,    13.772
20.6,    0.50,    0.5064,    0.2023,    0.1983,    548.835,    0.374,    13.491
22.5,    0.54,    0.5579,    0.1969,    0.1911,    528.701,    0.361,    13.131
24.3,    0.59,    0.6080,    0.1896,    0.1829,    506.330,    0.345,    12.642
26.2,    0.63,    0.6529,    0.1788,    0.1731,    478.739,    0.327,    11.926
28.1,    0.68,    0.6879,    0.1681,    0.1654,    457.860,    0.312,    11.210
30.0,    0.72,    0.7139,    0.1574,    0.1592,    440.709,    0.300,    10.498
31.8,    0.77,    0.7373,    0.1464,    0.1523,    421.320,    0.287,    9.759
33.7,    0.81,    0.7579,    0.1350,    0.1447,    400.441,    0.273,    9.003
35.6,    0.86,    0.7747,    0.1233,    0.1365,    377.324,    0.258,    8.225
37.5,    0.90,    0.7872,    0.1114,    0.1277,    353.462,    0.241,    7.429
39.3,    0.95,    0.7944,    0.0993,    0.1185,    328.108,    0.224,    6.623
41.2,    0.99,    0.7945,    0.0870,    0.1087,    300.517,    0.205,    5.800
43.0,    1.04,    0.7846,    0.0745,    0.0986,    272.926,    0.186,    4.969
44.9,    1.08,    0.7618,    0.0622,    0.0884,    244.590,    0.167,    4.146
46.8,    1.13,    0.7203,    0.0498,    0.0780,    215.507,    0.147,    3.323
48.7,    1.17,    0.6516,    0.0376,    0.0678,    187.171,    0.128,    2.509
50.6,    1.22,    0.5342,    0.0250,    0.0571,    158.088,    0.108,    1.668
52.4,    1.26,    0.3361,    0.0124,    0.0467,    129.006,    0.088,    0.827
54.3,    1.31,    0.0169,    0.0005,    0.0377,    104.398,    0.071,    0.031
