# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.2210,    0.2830,    6263.879,    2.136,    58.934
3.8,    0.05,    0.0365,    0.2205,    0.2772,    6134.873,    2.092,    58.810
7.6,    0.09,    0.0745,    0.2193,    0.2700,    5974.547,    2.038,    58.503
11.4,    0.14,    0.1150,    0.2211,    0.2645,    5854.490,    1.997,    58.975
15.2,    0.18,    0.1565,    0.2182,    0.2556,    5656.879,    1.929,    58.192
19.0,    0.23,    0.2008,    0.2149,    0.2454,    5430.932,    1.852,    57.329
22.8,    0.28,    0.2489,    0.2169,    0.2397,    5304.163,    1.809,    57.849
26.6,    0.32,    0.2973,    0.2145,    0.2316,    5125.941,    1.748,    57.222
30.4,    0.37,    0.3467,    0.2125,    0.2249,    4976.801,    1.697,    56.693
34.2,    0.41,    0.3956,    0.2088,    0.2178,    4820.204,    1.644,    55.683
38.0,    0.46,    0.4456,    0.2079,    0.2140,    4735.940,    1.615,    55.465
41.8,    0.50,    0.4908,    0.2082,    0.2140,    4735.940,    1.615,    55.540
45.6,    0.55,    0.5334,    0.2031,    0.2095,    4637.508,    1.582,    54.184
49.4,    0.60,    0.5743,    0.1975,    0.2050,    4536.092,    1.547,    52.671
53.2,    0.64,    0.6153,    0.1928,    0.2011,    4451.828,    1.518,    51.426
57.1,    0.69,    0.6544,    0.1840,    0.1934,    4281.063,    1.460,    49.091
60.9,    0.73,    0.6863,    0.1760,    0.1882,    4164.734,    1.420,    46.955
64.7,    0.78,    0.7154,    0.1678,    0.1829,    4047.659,    1.380,    44.767
68.5,    0.83,    0.7365,    0.1539,    0.1725,    3816.492,    1.302,    41.044
72.3,    0.87,    0.7591,    0.1421,    0.1631,    3608.442,    1.231,    37.894
76.1,    0.92,    0.7783,    0.1286,    0.1515,    3353.412,    1.144,    34.305
79.9,    0.96,    0.7914,    0.1169,    0.1422,    3147.599,    1.073,    31.178
83.7,    1.01,    0.7914,    0.1041,    0.1327,    2937.312,    1.002,    27.775
87.5,    1.05,    0.7889,    0.0896,    0.1198,    2651.709,    0.904,    23.905
91.3,    1.10,    0.7724,    0.0763,    0.1087,    2406.373,    0.821,    20.355
95.1,    1.15,    0.7206,    0.0616,    0.0980,    2169.241,    0.740,    16.436
98.9,    1.19,    0.6639,    0.0471,    0.0846,    1872.452,    0.639,    12.571
102.7,    1.24,    0.5125,    0.0286,    0.0690,    1527.939,    0.521,    7.620
106.5,    1.28,    0.3439,    0.0154,    0.0575,    1272.164,    0.434,    4.106
110.3,    1.33,    0.0009,    0.0000,    0.0440,    973.884,    0.332,    0.009
