# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.2094,    0.1542,    206.559,    0.180,    8.621
1.5,    0.04,    0.0600,    0.2092,    0.1563,    209.542,    0.182,    8.612
2.9,    0.09,    0.1181,    0.2090,    0.1586,    212.524,    0.185,    8.603
4.4,    0.13,    0.1742,    0.2087,    0.1610,    216.253,    0.188,    8.590
5.9,    0.18,    0.2281,    0.2083,    0.1637,    219.981,    0.191,    8.576
7.3,    0.22,    0.2799,    0.2079,    0.1664,    222.964,    0.194,    8.558
8.8,    0.27,    0.3295,    0.2074,    0.1692,    226.693,    0.197,    8.536
10.2,    0.31,    0.3769,    0.2066,    0.1719,    230.421,    0.200,    8.505
11.7,    0.36,    0.4223,    0.2054,    0.1744,    234.150,    0.203,    8.456
13.1,    0.40,    0.4656,    0.2038,    0.1765,    237.133,    0.206,    8.389
14.6,    0.45,    0.5069,    0.2017,    0.1782,    239.370,    0.208,    8.300
16.0,    0.49,    0.5464,    0.1987,    0.1792,    240.115,    0.209,    8.180
17.5,    0.54,    0.5842,    0.1944,    0.1789,    240.115,    0.208,    8.002
19.0,    0.58,    0.6205,    0.1877,    0.1762,    236.387,    0.205,    7.731
20.4,    0.63,    0.6549,    0.1777,    0.1701,    228.184,    0.198,    7.313
21.9,    0.67,    0.6845,    0.1675,    0.1644,    220.727,    0.192,    6.895
23.4,    0.72,    0.7099,    0.1570,    0.1586,    212.524,    0.185,    6.463
24.8,    0.76,    0.7330,    0.1463,    0.1520,    204.322,    0.177,    6.023
26.3,    0.81,    0.7533,    0.1352,    0.1448,    193.882,    0.169,    5.565
27.8,    0.85,    0.7699,    0.1238,    0.1369,    183.442,    0.160,    5.098
29.2,    0.90,    0.7822,    0.1121,    0.1284,    172.257,    0.150,    4.617
30.7,    0.94,    0.7893,    0.1000,    0.1192,    159.580,    0.139,    4.115
32.1,    0.99,    0.7891,    0.0876,    0.1094,    146.903,    0.127,    3.608
33.6,    1.03,    0.7791,    0.0750,    0.0991,    132.735,    0.115,    3.087
35.0,    1.08,    0.7559,    0.0624,    0.0887,    119.312,    0.103,    2.567
36.5,    1.12,    0.7129,    0.0498,    0.0782,    105.144,    0.091,    2.051
38.0,    1.16,    0.6412,    0.0371,    0.0675,    90.230,    0.079,    1.530
39.4,    1.21,    0.5247,    0.0247,    0.0570,    76.807,    0.066,    1.019
40.9,    1.25,    0.3319,    0.0124,    0.0467,    62.639,    0.054,    0.507
42.3,    1.30,    0.0011,    0.0000,    0.0368,    49.216,    0.043,    0.000
