# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.2075,    0.1452,    18.642,    0.035,    1.766
0.7,    0.04,    0.0623,    0.2073,    0.1479,    18.642,    0.036,    1.761
1.3,    0.09,    0.1221,    0.2070,    0.1507,    18.642,    0.036,    1.761
2.0,    0.13,    0.1795,    0.2068,    0.1536,    19.388,    0.037,    1.757
2.6,    0.18,    0.2343,    0.2065,    0.1567,    19.388,    0.038,    1.757
3.3,    0.22,    0.2866,    0.2061,    0.1598,    20.134,    0.038,    1.753
3.9,    0.27,    0.3363,    0.2056,    0.1630,    20.880,    0.039,    1.748
4.6,    0.31,    0.3835,    0.2048,    0.1661,    20.880,    0.040,    1.744
5.3,    0.36,    0.4280,    0.2037,    0.1692,    21.625,    0.041,    1.735
5.9,    0.40,    0.4700,    0.2022,    0.1721,    21.625,    0.041,    1.721
6.6,    0.44,    0.5094,    0.2002,    0.1746,    22.371,    0.042,    1.704
7.2,    0.49,    0.5456,    0.1972,    0.1767,    22.371,    0.042,    1.677
7.9,    0.53,    0.5796,    0.1929,    0.1775,    22.371,    0.043,    1.641
8.5,    0.58,    0.6121,    0.1855,    0.1750,    22.371,    0.042,    1.579
9.2,    0.62,    0.6427,    0.1762,    0.1706,    21.625,    0.041,    1.499
9.9,    0.67,    0.6698,    0.1668,    0.1660,    20.880,    0.040,    1.419
10.6,    0.71,    0.6941,    0.1571,    0.1610,    20.134,    0.039,    1.334
11.2,    0.76,    0.7153,    0.1472,    0.1555,    19.388,    0.037,    1.250
11.8,    0.80,    0.7331,    0.1370,    0.1494,    18.642,    0.036,    1.165
12.5,    0.84,    0.7471,    0.1265,    0.1429,    17.897,    0.034,    1.076
13.2,    0.89,    0.7570,    0.1156,    0.1357,    17.151,    0.033,    0.983
13.8,    0.93,    0.7622,    0.1043,    0.1277,    16.405,    0.031,    0.885
14.5,    0.98,    0.7615,    0.0926,    0.1189,    14.914,    0.029,    0.787
15.2,    1.02,    0.7530,    0.0806,    0.1094,    13.423,    0.026,    0.685
15.8,    1.07,    0.7336,    0.0679,    0.0987,    12.677,    0.024,    0.578
16.5,    1.11,    0.6991,    0.0549,    0.0873,    11.185,    0.021,    0.467
17.1,    1.16,    0.6400,    0.0416,    0.0752,    9.694,    0.018,    0.356
17.8,    1.20,    0.5378,    0.0280,    0.0624,    8.203,    0.015,    0.236
18.4,    1.24,    0.3541,    0.0140,    0.0492,    5.966,    0.012,    0.120
19.1,    1.29,    -0.0003,    0.0000,    0.0363,    4.474,    0.009,    0.000
