# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.2372,    0.3885,    4765.022,    1.978,    42.685
3.1,    0.05,    0.0289,    0.2367,    0.3761,    4612.899,    1.915,    42.592
6.3,    0.09,    0.0596,    0.2359,    0.3631,    4454.065,    1.849,    42.454
9.4,    0.14,    0.0925,    0.2347,    0.3495,    4287.029,    1.780,    42.249
12.5,    0.18,    0.1277,    0.2333,    0.3354,    4114.026,    1.708,    41.982
15.6,    0.23,    0.1655,    0.2314,    0.3209,    3936.550,    1.634,    41.644
18.8,    0.28,    0.2060,    0.2291,    0.3062,    3756.090,    1.560,    41.231
21.9,    0.32,    0.2494,    0.2263,    0.2915,    3575.631,    1.484,    40.732
25.0,    0.37,    0.2960,    0.2231,    0.2767,    3393.680,    1.409,    40.150
28.2,    0.41,    0.3457,    0.2193,    0.2620,    3213.966,    1.334,    39.474
31.3,    0.46,    0.3985,    0.2150,    0.2476,    3036.490,    1.261,    38.691
34.4,    0.50,    0.4539,    0.2099,    0.2334,    2863.488,    1.189,    37.783
37.6,    0.55,    0.5113,    0.2041,    0.2198,    2695.705,    1.119,    36.729
40.7,    0.60,    0.5696,    0.1972,    0.2065,    2533.142,    1.052,    35.488
43.8,    0.64,    0.6261,    0.1887,    0.1936,    2375.054,    0.986,    33.962
46.9,    0.69,    0.6752,    0.1770,    0.1805,    2213.983,    0.919,    31.863
50.0,    0.73,    0.7122,    0.1651,    0.1702,    2087.214,    0.867,    29.710
53.2,    0.78,    0.7370,    0.1533,    0.1622,    1990.273,    0.826,    27.588
56.3,    0.83,    0.7588,    0.1411,    0.1536,    1884.384,    0.782,    25.399
59.4,    0.87,    0.7773,    0.1289,    0.1446,    1774.020,    0.736,    23.202
62.5,    0.92,    0.7904,    0.1163,    0.1350,    1656.199,    0.688,    20.929
65.7,    0.96,    0.8017,    0.1039,    0.1249,    1531.668,    0.636,    18.696
68.8,    1.01,    0.7975,    0.0904,    0.1144,    1403.407,    0.583,    16.272
71.9,    1.06,    0.7938,    0.0783,    0.1041,    1276.638,    0.530,    14.088
75.1,    1.10,    0.7696,    0.0654,    0.0935,    1147.632,    0.476,    11.766
78.2,    1.15,    0.7237,    0.0523,    0.0828,    1016.389,    0.422,    9.404
81.3,    1.19,    0.6456,    0.0387,    0.0714,    876.197,    0.364,    6.957
84.4,    1.24,    0.5278,    0.0254,    0.0596,    730.786,    0.303,    4.568
87.6,    1.28,    0.3547,    0.0135,    0.0489,    600.288,    0.249,    2.433
90.7,    1.33,    -0.0656,    -0.0018,    0.0363,    445.183,    0.185,    -0.320
