# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1132,0.0531,516.024,0.352,20.631
1.8,0.03,0.0701,0.1133,0.0545,529.447,0.361,20.649
3.6,0.07,0.1366,0.1134,0.0559,542.870,0.370,20.662
5.4,0.10,0.1997,0.1134,0.0573,557.038,0.380,20.662
7.2,0.13,0.2594,0.1134,0.0589,571.952,0.390,20.653
9.0,0.17,0.3157,0.1132,0.0604,586.866,0.400,20.635
10.8,0.20,0.3687,0.1130,0.0619,601.780,0.411,20.600
12.6,0.24,0.4185,0.1127,0.0635,617.439,0.421,20.546
14.3,0.27,0.4651,0.1123,0.0650,631.608,0.431,20.457
16.2,0.30,0.5089,0.1115,0.0664,645.776,0.440,20.324
18.0,0.34,0.5497,0.1104,0.0676,657.707,0.448,20.128
19.8,0.37,0.5877,0.1089,0.0686,667.401,0.455,19.848
21.5,0.40,0.6229,0.1068,0.0693,673.367,0.459,19.461
23.3,0.44,0.6555,0.1040,0.0694,674.858,0.460,18.954
25.1,0.47,0.6854,0.1005,0.0691,671.876,0.458,18.313
27.0,0.50,0.7129,0.0960,0.0680,660.690,0.451,17.490
28.7,0.54,0.7380,0.0902,0.0658,639.810,0.436,16.432
30.5,0.57,0.7601,0.0841,0.0633,615.202,0.420,15.315
32.3,0.61,0.7794,0.0778,0.0605,587.611,0.401,14.176
34.1,0.64,0.7958,0.0714,0.0574,557.784,0.380,13.007
35.9,0.67,0.8092,0.0648,0.0539,524.227,0.358,11.814
37.7,0.71,0.8196,0.0581,0.0501,487.688,0.333,10.596
39.5,0.74,0.8272,0.0513,0.0459,446.674,0.305,9.350
41.3,0.77,0.8316,0.0444,0.0413,401.932,0.274,8.091
43.1,0.81,0.8314,0.0373,0.0362,351.970,0.240,6.797
44.9,0.84,0.8254,0.0300,0.0306,297.534,0.203,5.471
46.7,0.88,0.8064,0.0227,0.0246,239.370,0.163,4.128
48.5,0.91,0.7599,0.0152,0.0182,176.731,0.121,2.771
50.3,0.94,0.6282,0.0076,0.0114,111.109,0.076,1.392
52.1,0.98,-0.0005,0.0000,0.0050,48.470,0.033,0.000
