# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1332,0.0876,5357.854,3.198,100.205
3.0,0.04,0.0541,0.1334,0.0889,5436.898,3.245,100.312
5.9,0.07,0.1066,0.1335,0.0903,5520.416,3.295,100.427
8.8,0.11,0.1576,0.1337,0.0917,5608.409,3.347,100.548
11.7,0.14,0.2067,0.1338,0.0934,5708.333,3.407,100.681
14.7,0.18,0.2542,0.1340,0.0950,5808.256,3.467,100.819
17.6,0.22,0.3000,0.1342,0.0968,5915.637,3.530,100.970
20.5,0.25,0.3735,0.1338,0.0904,5527.127,3.299,100.659
23.4,0.29,0.3861,0.1346,0.1006,6148.295,3.669,101.282
26.4,0.32,0.4265,0.1349,0.1026,6271.336,3.743,101.455
29.3,0.36,0.4655,0.1351,0.1046,6398.105,3.818,101.655
32.2,0.40,0.5025,0.1354,0.1068,6530.839,3.898,101.829
35.1,0.43,0.5379,0.1356,0.1091,6667.303,3.979,102.020
38.1,0.47,0.5873,0.1356,0.1082,6613.612,3.947,101.993
41.0,0.50,0.6094,0.1342,0.1111,6792.580,4.054,100.935
43.9,0.54,0.6393,0.1303,0.1102,6739.635,4.022,98.048
46.8,0.58,0.6746,0.1249,0.1068,6527.111,3.896,93.938
49.8,0.61,0.7084,0.1178,0.1019,6228.831,3.718,88.604
52.8,0.65,0.7360,0.1102,0.0971,5938.008,3.544,82.875
55.7,0.68,0.7539,0.1025,0.0931,5691.927,3.397,77.101
58.6,0.72,0.7784,0.0932,0.0863,5278.809,3.151,70.131
61.5,0.76,0.8026,0.0837,0.0789,4825.424,2.880,62.947
64.5,0.79,0.8216,0.0742,0.0716,4378.750,2.613,55.816
67.4,0.83,0.8383,0.0643,0.0636,3885.842,2.319,48.339
70.3,0.87,0.8513,0.0541,0.0550,3362.361,2.007,40.715
73.2,0.90,0.8546,0.0441,0.0465,2843.354,1.697,33.179
76.2,0.94,0.8590,0.0308,0.0352,2151.344,1.284,23.132
79.1,0.97,0.7866,0.0232,0.0287,1753.886,1.047,17.446
82.0,1.01,0.6467,0.0127,0.0199,1214.745,0.725,9.577
84.9,1.05,0.1275,0.0013,0.0107,653.979,0.390,0.983
