# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0976,    0.0379,    8.203,    0.079,    2.442
0.2,    0.02,    0.0605,    0.0964,    0.0382,    8.203,    0.079,    2.411
0.4,    0.05,    0.1184,    0.0950,    0.0385,    8.203,    0.080,    2.375
0.6,    0.07,    0.1737,    0.0935,    0.0387,    8.203,    0.080,    2.340
0.8,    0.10,    0.2263,    0.0919,    0.0389,    8.203,    0.081,    2.300
1.0,    0.12,    0.2762,    0.0901,    0.0391,    8.203,    0.081,    2.255
1.3,    0.14,    0.3233,    0.0882,    0.0392,    8.203,    0.081,    2.206
1.5,    0.17,    0.3676,    0.0861,    0.0393,    8.203,    0.081,    2.153
1.7,    0.19,    0.4091,    0.0838,    0.0393,    8.203,    0.081,    2.100
1.9,    0.22,    0.4477,    0.0814,    0.0392,    8.203,    0.081,    2.037
2.1,    0.24,    0.4834,    0.0788,    0.0391,    8.203,    0.081,    1.971
2.3,    0.26,    0.5162,    0.0759,    0.0388,    8.203,    0.080,    1.899
2.5,    0.29,    0.5460,    0.0728,    0.0384,    8.203,    0.080,    1.824
2.7,    0.31,    0.5727,    0.0693,    0.0377,    8.203,    0.078,    1.735
2.9,    0.34,    0.5963,    0.0657,    0.0369,    8.203,    0.077,    1.641
3.1,    0.36,    0.6169,    0.0619,    0.0361,    8.203,    0.075,    1.548
3.3,    0.38,    0.6348,    0.0581,    0.0351,    7.457,    0.073,    1.455
3.5,    0.41,    0.6500,    0.0541,    0.0339,    7.457,    0.070,    1.357
3.8,    0.43,    0.6626,    0.0501,    0.0326,    6.711,    0.068,    1.254
3.9,    0.46,    0.6727,    0.0460,    0.0311,    6.711,    0.065,    1.152
4.2,    0.48,    0.6802,    0.0418,    0.0294,    6.711,    0.061,    1.045
4.4,    0.50,    0.6847,    0.0374,    0.0275,    5.966,    0.057,    0.939
4.6,    0.53,    0.6858,    0.0330,    0.0254,    5.220,    0.053,    0.827
4.8,    0.55,    0.6818,    0.0285,    0.0230,    5.220,    0.048,    0.712
5.0,    0.58,    0.6699,    0.0239,    0.0205,    4.474,    0.043,    0.596
5.2,    0.60,    0.6455,    0.0193,    0.0179,    3.728,    0.037,    0.480
5.4,    0.62,    0.5999,    0.0146,    0.0151,    2.983,    0.031,    0.365
5.6,    0.65,    0.5183,    0.0098,    0.0122,    2.983,    0.025,    0.245
5.8,    0.67,    0.3611,    0.0049,    0.0092,    2.237,    0.019,    0.125
6.0,    0.70,    -0.0023,    0.0000,    0.0060,    1.491,    0.013,    0.000
