# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1013,    0.0558,    776.274,    1.853,    40.563
0.8,    0.02,    0.0444,    0.0999,    0.0538,    747.937,    1.786,    40.012
1.7,    0.05,    0.0907,    0.0984,    0.0519,    721.092,    1.721,    39.407
2.5,    0.07,    0.1388,    0.0968,    0.0500,    694.247,    1.658,    38.744
3.3,    0.10,    0.1886,    0.0949,    0.0481,    668.893,    1.597,    38.015
4.2,    0.12,    0.2396,    0.0930,    0.0464,    644.285,    1.539,    37.227
5.0,    0.14,    0.2915,    0.0908,    0.0447,    621.168,    1.483,    36.369
5.8,    0.17,    0.3438,    0.0885,    0.0431,    598.797,    1.429,    35.435
6.6,    0.19,    0.3960,    0.0860,    0.0415,    577.172,    1.378,    34.429
7.5,    0.22,    0.4472,    0.0833,    0.0401,    557.038,    1.329,    33.348
8.3,    0.24,    0.4969,    0.0804,    0.0387,    537.650,    1.283,    32.187
9.1,    0.26,    0.5441,    0.0773,    0.0373,    519.007,    1.239,    30.937
10.0,    0.29,    0.5877,    0.0739,    0.0361,    501.110,    1.197,    29.598
10.8,    0.31,    0.6263,    0.0703,    0.0349,    484.705,    1.157,    28.139
11.6,    0.33,    0.6590,    0.0665,    0.0338,    469.045,    1.121,    26.632
12.4,    0.36,    0.6868,    0.0627,    0.0327,    454.877,    1.086,    25.110
13.3,    0.38,    0.7122,    0.0588,    0.0316,    439.217,    1.048,    23.553
14.1,    0.41,    0.7353,    0.0548,    0.0303,    421.320,    1.005,    21.952
14.9,    0.43,    0.7558,    0.0507,    0.0289,    401.187,    0.958,    20.315
15.8,    0.45,    0.7735,    0.0465,    0.0273,    379.561,    0.907,    18.638
16.6,    0.48,    0.7884,    0.0423,    0.0256,    356.445,    0.850,    16.921
17.4,    0.50,    0.7998,    0.0379,    0.0238,    330.345,    0.789,    15.164
18.2,    0.53,    0.8070,    0.0334,    0.0218,    302.754,    0.723,    13.385
19.1,    0.55,    0.8081,    0.0289,    0.0197,    272.926,    0.652,    11.574
19.9,    0.57,    0.7994,    0.0243,    0.0174,    242.352,    0.578,    9.728
20.7,    0.60,    0.7760,    0.0196,    0.0151,    210.287,    0.501,    7.856
21.6,    0.62,    0.7300,    0.0149,    0.0126,    175.985,    0.420,    5.947
22.4,    0.65,    0.6475,    0.0100,    0.0100,    138.700,    0.330,    3.999
23.2,    0.67,    0.4712,    0.0050,    0.0071,    99.178,    0.236,    2.006
24.1,    0.69,    -0.0018,    0.0000,    0.0043,    59.656,    0.142,    -0.004
