# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0597,    0.0234,    82.773,    0.079,    5.551
0.6,    0.02,    0.0409,    0.0592,    0.0234,    82.773,    0.079,    5.502
1.3,    0.03,    0.0811,    0.0586,    0.0233,    82.773,    0.079,    5.445
1.8,    0.05,    0.1205,    0.0579,    0.0232,    82.027,    0.079,    5.378
2.5,    0.06,    0.1591,    0.0571,    0.0231,    82.027,    0.078,    5.307
3.1,    0.08,    0.1968,    0.0562,    0.0230,    81.281,    0.078,    5.222
3.7,    0.10,    0.2335,    0.0552,    0.0229,    81.281,    0.077,    5.129
4.3,    0.11,    0.2691,    0.0541,    0.0227,    80.536,    0.077,    5.026
4.9,    0.13,    0.3036,    0.0528,    0.0225,    79.790,    0.076,    4.911
5.5,    0.15,    0.3367,    0.0515,    0.0222,    78.298,    0.075,    4.786
6.2,    0.16,    0.3685,    0.0500,    0.0219,    77.553,    0.074,    4.653
6.8,    0.18,    0.3988,    0.0484,    0.0216,    76.061,    0.073,    4.502
7.4,    0.19,    0.4275,    0.0467,    0.0211,    74.570,    0.072,    4.341
8.0,    0.21,    0.4543,    0.0447,    0.0207,    73.079,    0.070,    4.159
8.6,    0.23,    0.4787,    0.0425,    0.0201,    70.841,    0.068,    3.954
9.2,    0.24,    0.5004,    0.0400,    0.0194,    68.604,    0.066,    3.719
9.8,    0.26,    0.5198,    0.0375,    0.0186,    65.622,    0.063,    3.483
10.5,    0.27,    0.5368,    0.0349,    0.0178,    63.384,    0.060,    3.243
11.1,    0.29,    0.5508,    0.0322,    0.0170,    60.402,    0.057,    2.994
11.7,    0.31,    0.5611,    0.0295,    0.0161,    57.419,    0.055,    2.745
12.3,    0.32,    0.5679,    0.0268,    0.0152,    53.690,    0.052,    2.491
12.9,    0.34,    0.5697,    0.0239,    0.0142,    50.708,    0.048,    2.224
13.5,    0.35,    0.5663,    0.0211,    0.0132,    46.979,    0.045,    1.957
14.1,    0.37,    0.5556,    0.0181,    0.0121,    43.251,    0.041,    1.686
14.8,    0.39,    0.5347,    0.0152,    0.0110,    38.776,    0.037,    1.410
15.4,    0.40,    0.4991,    0.0122,    0.0098,    35.048,    0.033,    1.130
16.0,    0.42,    0.4434,    0.0092,    0.0087,    30.574,    0.029,    0.854
16.6,    0.44,    0.3584,    0.0062,    0.0075,    26.845,    0.025,    0.574
17.2,    0.45,    0.2244,    0.0031,    0.0062,    22.371,    0.021,    0.289
17.8,    0.47,    -0.0010,    0.0000,    0.0049,    17.897,    0.017,    0.000
