# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0611,    0.0231,    401.932,    0.226,    16.418
1.0,    0.02,    0.0424,    0.0608,    0.0232,    403.424,    0.227,    16.325
2.1,    0.03,    0.0838,    0.0603,    0.0233,    405.661,    0.228,    16.205
3.1,    0.05,    0.1241,    0.0598,    0.0234,    406.406,    0.228,    16.058
4.2,    0.06,    0.1632,    0.0591,    0.0234,    407.898,    0.229,    15.880
5.2,    0.08,    0.2010,    0.0583,    0.0235,    407.898,    0.229,    15.667
6.3,    0.10,    0.2383,    0.0574,    0.0234,    406.406,    0.228,    15.422
7.3,    0.11,    0.2737,    0.0563,    0.0233,    405.661,    0.228,    15.137
8.4,    0.13,    0.3079,    0.0551,    0.0232,    403.424,    0.227,    14.817
9.4,    0.15,    0.3407,    0.0538,    0.0230,    400.441,    0.225,    14.461
10.5,    0.16,    0.3723,    0.0523,    0.0227,    395.967,    0.222,    14.065
11.5,    0.18,    0.4026,    0.0507,    0.0224,    390.001,    0.219,    13.629
12.6,    0.19,    0.4315,    0.0490,    0.0220,    383.290,    0.215,    13.162
13.6,    0.21,    0.4591,    0.0471,    0.0216,    375.087,    0.211,    12.651
14.7,    0.23,    0.4849,    0.0450,    0.0210,    366.139,    0.206,    12.095
15.7,    0.24,    0.5083,    0.0427,    0.0204,    354.953,    0.199,    11.476
16.8,    0.26,    0.5293,    0.0401,    0.0196,    340.785,    0.192,    10.769
17.8,    0.27,    0.5479,    0.0374,    0.0187,    325.871,    0.183,    10.035
18.9,    0.29,    0.5638,    0.0346,    0.0178,    310.957,    0.174,    9.288
19.9,    0.31,    0.5770,    0.0317,    0.0169,    293.806,    0.165,    8.523
21.0,    0.32,    0.5873,    0.0288,    0.0159,    275.909,    0.155,    7.740
22.0,    0.34,    0.5940,    0.0258,    0.0148,    257.266,    0.144,    6.944
23.1,    0.36,    0.5963,    0.0228,    0.0136,    237.133,    0.133,    6.130
24.1,    0.37,    0.5924,    0.0197,    0.0124,    215.507,    0.121,    5.298
25.1,    0.39,    0.5774,    0.0166,    0.0111,    193.882,    0.109,    4.453
26.2,    0.40,    0.5458,    0.0134,    0.0099,    172.257,    0.097,    3.590
27.2,    0.42,    0.4921,    0.0101,    0.0086,    149.886,    0.084,    2.713
28.3,    0.44,    0.4053,    0.0068,    0.0073,    127.515,    0.072,    1.824
29.3,    0.45,    0.2607,    0.0034,    0.0059,    103.652,    0.058,    0.921
30.4,    0.47,    -0.0016,    0.0000,    0.0045,    78.298,    0.044,    -0.004
