# V     J        eta_p      CT         CP         P         Q         T
0.0,    0.00,    0.0000,    0.0597,    0.0235,    60.402,    0.064,    4.497
0.5,    0.02,    0.0406,    0.0591,    0.0235,    60.402,    0.064,    4.453
1.1,    0.03,    0.0806,    0.0585,    0.0234,    60.402,    0.064,    4.404
1.7,    0.05,    0.1197,    0.0577,    0.0233,    60.402,    0.064,    4.346
2.2,    0.06,    0.1581,    0.0569,    0.0232,    59.656,    0.064,    4.288
2.8,    0.08,    0.1955,    0.0560,    0.0231,    59.656,    0.063,    4.217
3.3,    0.10,    0.2320,    0.0550,    0.0230,    58.910,    0.063,    4.141
3.9,    0.11,    0.2673,    0.0539,    0.0228,    58.910,    0.062,    4.061
4.4,    0.13,    0.3014,    0.0527,    0.0225,    58.165,    0.062,    3.968
5.0,    0.15,    0.3342,    0.0513,    0.0223,    57.419,    0.061,    3.861
5.5,    0.16,    0.3656,    0.0498,    0.0220,    56.673,    0.060,    3.750
6.1,    0.18,    0.3954,    0.0481,    0.0216,    55.927,    0.059,    3.625
6.6,    0.19,    0.4235,    0.0463,    0.0212,    54.436,    0.058,    3.487
7.2,    0.21,    0.4496,    0.0443,    0.0207,    53.690,    0.057,    3.336
7.7,    0.23,    0.4732,    0.0420,    0.0201,    51.453,    0.055,    3.167
8.3,    0.24,    0.4942,    0.0395,    0.0194,    49.962,    0.053,    2.976
8.9,    0.26,    0.5129,    0.0370,    0.0186,    47.725,    0.051,    2.785
9.4,    0.27,    0.5291,    0.0343,    0.0178,    46.233,    0.049,    2.584
10.0,    0.29,    0.5422,    0.0317,    0.0170,    43.996,    0.047,    2.389
10.5,    0.31,    0.5514,    0.0291,    0.0162,    41.759,    0.044,    2.189
11.0,    0.32,    0.5570,    0.0263,    0.0153,    39.522,    0.042,    1.984
11.6,    0.34,    0.5632,    0.0236,    0.0142,    36.539,    0.039,    1.775
12.2,    0.35,    0.5590,    0.0208,    0.0132,    34.302,    0.036,    1.561
12.7,    0.37,    0.5473,    0.0179,    0.0121,    31.319,    0.033,    1.343
13.3,    0.39,    0.5253,    0.0149,    0.0110,    28.337,    0.030,    1.121
13.8,    0.40,    0.4885,    0.0119,    0.0099,    25.354,    0.027,    0.899
14.4,    0.42,    0.4319,    0.0090,    0.0087,    22.371,    0.024,    0.676
14.9,    0.44,    0.3460,    0.0060,    0.0076,    19.388,    0.021,    0.454
15.5,    0.45,    0.2180,    0.0031,    0.0063,    16.405,    0.017,    0.231
16.0,    0.47,    -0.0008,    0.0000,    0.0051,    13.423,    0.014,    0.000
