# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0579,    0.0238,    0.746,    0.003,    0.214
0.1,    0.02,    0.0388,    0.0575,    0.0239,    0.746,    0.003,    0.214
0.2,    0.03,    0.0769,    0.0571,    0.0239,    0.746,    0.003,    0.214
0.4,    0.05,    0.1141,    0.0566,    0.0240,    0.746,    0.003,    0.209
0.5,    0.06,    0.1504,    0.0560,    0.0240,    0.746,    0.003,    0.209
0.6,    0.08,    0.1858,    0.0553,    0.0240,    0.746,    0.003,    0.205
0.7,    0.10,    0.2202,    0.0544,    0.0239,    0.746,    0.003,    0.200
0.8,    0.11,    0.2536,    0.0533,    0.0237,    0.746,    0.003,    0.200
1.0,    0.13,    0.2859,    0.0521,    0.0235,    0.746,    0.003,    0.196
1.1,    0.14,    0.3170,    0.0507,    0.0232,    0.746,    0.003,    0.187
1.2,    0.16,    0.3466,    0.0493,    0.0229,    0.746,    0.003,    0.182
1.3,    0.18,    0.3748,    0.0477,    0.0226,    0.746,    0.003,    0.178
1.5,    0.19,    0.4014,    0.0460,    0.0222,    0.746,    0.003,    0.169
1.6,    0.21,    0.4261,    0.0442,    0.0217,    0.746,    0.003,    0.165
1.7,    0.23,    0.4488,    0.0422,    0.0212,    0.746,    0.003,    0.156
1.8,    0.24,    0.4688,    0.0399,    0.0206,    0.746,    0.003,    0.147
2.0,    0.26,    0.4860,    0.0374,    0.0199,    0.746,    0.003,    0.138
2.1,    0.27,    0.5006,    0.0349,    0.0191,    0.746,    0.003,    0.129
2.2,    0.29,    0.5122,    0.0323,    0.0183,    0.746,    0.002,    0.120
2.3,    0.31,    0.5206,    0.0297,    0.0174,    0.746,    0.002,    0.111
2.5,    0.32,    0.5255,    0.0270,    0.0165,    0.746,    0.002,    0.102
2.6,    0.34,    0.5263,    0.0242,    0.0156,    0.746,    0.002,    0.089
2.7,    0.35,    0.5217,    0.0214,    0.0145,    0.746,    0.002,    0.080
2.8,    0.37,    0.5103,    0.0185,    0.0134,    0.746,    0.002,    0.067
3.0,    0.39,    0.4892,    0.0156,    0.0123,    0.000,    0.002,    0.058
3.1,    0.40,    0.4540,    0.0126,    0.0112,    0.000,    0.001,    0.049
3.2,    0.42,    0.3986,    0.0095,    0.0100,    0.000,    0.001,    0.036
3.3,    0.43,    0.3168,    0.0064,    0.0088,    0.000,    0.001,    0.022
3.4,    0.45,    0.1936,    0.0032,    0.0075,    0.000,    0.001,    0.013
3.6,    0.47,    -0.0006,    0.0000,    0.0061,    0.000,    0.001,    0.000
