# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0582,    0.0236,    10.440,    0.020,    1.352
0.3,    0.02,    0.0393,    0.0575,    0.0235,    10.440,    0.020,    1.334
0.6,    0.03,    0.0780,    0.0566,    0.0233,    10.440,    0.020,    1.317
0.9,    0.05,    0.1159,    0.0556,    0.0231,    10.440,    0.020,    1.290
1.2,    0.06,    0.1530,    0.0544,    0.0229,    10.440,    0.019,    1.263
1.5,    0.08,    0.1891,    0.0532,    0.0226,    9.694,    0.019,    1.237
1.8,    0.10,    0.2241,    0.0519,    0.0223,    9.694,    0.019,    1.205
2.1,    0.11,    0.2579,    0.0504,    0.0220,    9.694,    0.019,    1.170
2.5,    0.13,    0.2903,    0.0489,    0.0217,    9.694,    0.018,    1.134
2.8,    0.14,    0.3213,    0.0473,    0.0213,    9.694,    0.018,    1.099
3.1,    0.16,    0.3506,    0.0455,    0.0209,    8.948,    0.018,    1.059
3.4,    0.18,    0.3783,    0.0438,    0.0205,    8.948,    0.017,    1.019
3.7,    0.19,    0.4043,    0.0420,    0.0200,    8.948,    0.017,    0.974
4.0,    0.21,    0.4284,    0.0401,    0.0196,    8.948,    0.017,    0.934
4.3,    0.23,    0.4503,    0.0382,    0.0191,    8.203,    0.016,    0.890
4.6,    0.24,    0.4696,    0.0361,    0.0186,    8.203,    0.016,    0.841
4.9,    0.26,    0.4862,    0.0340,    0.0180,    8.203,    0.015,    0.792
5.2,    0.27,    0.5000,    0.0318,    0.0174,    7.457,    0.015,    0.738
5.5,    0.29,    0.5095,    0.0295,    0.0167,    7.457,    0.014,    0.685
5.8,    0.31,    0.5155,    0.0270,    0.0160,    7.457,    0.014,    0.627
6.1,    0.32,    0.5177,    0.0245,    0.0152,    6.711,    0.013,    0.569
6.4,    0.34,    0.5155,    0.0220,    0.0144,    6.711,    0.012,    0.512
6.8,    0.35,    0.5078,    0.0194,    0.0135,    5.966,    0.011,    0.449
7.1,    0.37,    0.4931,    0.0168,    0.0126,    5.220,    0.011,    0.391
7.3,    0.39,    0.4693,    0.0141,    0.0116,    5.220,    0.010,    0.329
7.6,    0.40,    0.4329,    0.0114,    0.0106,    4.474,    0.009,    0.267
8.0,    0.42,    0.3783,    0.0087,    0.0096,    4.474,    0.008,    0.200
8.3,    0.43,    0.2964,    0.0058,    0.0085,    3.728,    0.007,    0.133
8.6,    0.45,    0.1751,    0.0028,    0.0073,    2.983,    0.006,    0.067
8.9,    0.47,    -0.0010,    0.0000,    0.0061,    2.983,    0.005,    0.000
