# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1223,    0.1902,    5639.728,    4.896,    59.869
2.1,    0.03,    0.0231,    0.1223,    0.1824,    5408.561,    4.695,    59.886
4.2,    0.07,    0.0482,    0.1223,    0.1746,    5176.649,    4.494,    59.864
6.3,    0.10,    0.0757,    0.1221,    0.1666,    4938.770,    4.287,    59.797
8.3,    0.14,    0.1060,    0.1219,    0.1583,    4694.181,    4.075,    59.673
10.4,    0.17,    0.1396,    0.1214,    0.1498,    4440.643,    3.855,    59.473
12.5,    0.21,    0.1771,    0.1209,    0.1410,    4180.393,    3.629,    59.192
14.6,    0.24,    0.2192,    0.1201,    0.1321,    3914.924,    3.399,    58.828
16.7,    0.28,    0.2671,    0.1192,    0.1229,    3643.490,    3.163,    58.365
18.8,    0.31,    0.3222,    0.1180,    0.1135,    3364.598,    2.921,    57.787
20.8,    0.34,    0.3859,    0.1165,    0.1039,    3081.232,    2.675,    57.053
22.9,    0.38,    0.4587,    0.1143,    0.0943,    2796.375,    2.428,    55.963
25.0,    0.41,    0.5359,    0.1102,    0.0849,    2518.228,    2.186,    53.957
27.1,    0.45,    0.6080,    0.1054,    0.0776,    2301.230,    1.998,    51.639
29.2,    0.48,    0.6632,    0.1004,    0.0730,    2163.275,    1.878,    49.162
31.2,    0.52,    0.7101,    0.0949,    0.0690,    2046.200,    1.776,    46.475
33.3,    0.55,    0.7493,    0.0890,    0.0654,    1939.565,    1.683,    43.575
35.5,    0.59,    0.7801,    0.0826,    0.0620,    1838.150,    1.596,    40.470
37.5,    0.62,    0.8034,    0.0764,    0.0589,    1747.175,    1.516,    37.414
39.6,    0.65,    0.8241,    0.0701,    0.0557,    1650.234,    1.433,    34.340
41.7,    0.69,    0.8428,    0.0637,    0.0521,    1542.853,    1.340,    31.200
43.8,    0.72,    0.8595,    0.0572,    0.0481,    1425.032,    1.237,    27.988
45.9,    0.76,    0.8738,    0.0505,    0.0437,    1296.772,    1.126,    24.710
47.9,    0.79,    0.8848,    0.0436,    0.0391,    1157.326,    1.005,    21.369
50.0,    0.83,    0.8924,    0.0367,    0.0340,    1006.695,    0.874,    17.957
52.1,    0.86,    0.8946,    0.0296,    0.0284,    842.641,    0.732,    14.470
54.2,    0.90,    0.8839,    0.0224,    0.0226,    671.130,    0.583,    10.947
56.3,    0.93,    0.8498,    0.0150,    0.0165,    487.688,    0.424,    7.371
58.3,    0.96,    0.7482,    0.0076,    0.0098,    290.077,    0.252,    3.714
60.4,    1.00,    -0.0026,    0.0000,    0.0030,    88.738,    0.077,    -0.004
