# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1569,0.0869,4.474,0.015,0.818
0.4,0.04,0.0669,0.1567,0.0889,4.474,0.015,0.818
0.8,0.08,0.1305,0.1564,0.0910,4.474,0.015,0.818
1.2,0.11,0.1908,0.1561,0.0931,5.220,0.016,0.814
1.6,0.15,0.2479,0.1556,0.0953,5.220,0.016,0.814
1.9,0.19,0.3019,0.1550,0.0974,5.220,0.016,0.810
2.3,0.23,0.3529,0.1540,0.0994,5.220,0.017,0.805
2.7,0.27,0.4011,0.1526,0.1011,5.220,0.017,0.796
3.1,0.30,0.4465,0.1506,0.1024,5.220,0.017,0.787
3.5,0.34,0.4891,0.1482,0.1035,5.220,0.018,0.774
3.8,0.38,0.5284,0.1455,0.1045,5.220,0.018,0.761
4.2,0.42,0.5656,0.1417,0.1046,5.220,0.018,0.738
4.6,0.46,0.6000,0.1371,0.1041,5.220,0.018,0.716
5.0,0.49,0.6313,0.1314,0.1027,5.220,0.017,0.685
5.4,0.53,0.6594,0.1252,0.1009,5.220,0.017,0.654
5.8,0.57,0.6845,0.1188,0.0988,5.220,0.017,0.618
6.2,0.61,0.7065,0.1122,0.0964,5.220,0.016,0.587
6.6,0.65,0.7256,0.1054,0.0937,5.220,0.016,0.552
6.9,0.68,0.7420,0.0987,0.0909,4.474,0.015,0.516
7.3,0.72,0.7561,0.0913,0.0871,4.474,0.015,0.476
7.7,0.76,0.7675,0.0837,0.0828,4.474,0.014,0.436
8.1,0.80,0.7762,0.0755,0.0775,4.474,0.013,0.396
8.5,0.84,0.7818,0.0675,0.0720,3.728,0.012,0.351
8.9,0.87,0.7833,0.0586,0.0653,3.728,0.011,0.307
9.3,0.91,0.7782,0.0494,0.0578,2.983,0.010,0.258
9.7,0.95,0.7619,0.0399,0.0497,2.983,0.008,0.209
10.0,0.99,0.7256,0.0302,0.0411,2.237,0.007,0.160
10.4,1.02,0.6470,0.0205,0.0325,1.491,0.006,0.107
10.8,1.06,0.4699,0.0105,0.0238,1.491,0.004,0.053
11.2,1.10,-0.0274,-0.0004,0.0147,0.746,0.002,0.000
