# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1027,0.0494,102.161,0.244,8.945
0.9,0.04,0.0799,0.1029,0.0511,105.144,0.252,8.959
1.9,0.08,0.1547,0.1030,0.0528,108.872,0.260,8.972
2.8,0.12,0.2245,0.1031,0.0546,112.601,0.269,8.981
3.8,0.16,0.2895,0.1033,0.0566,117.075,0.279,8.994
4.7,0.20,0.3499,0.1034,0.0586,120.803,0.289,9.008
5.6,0.24,0.4057,0.1035,0.0607,125.278,0.299,9.017
6.6,0.28,0.4573,0.1036,0.0629,129.752,0.310,9.021
7.5,0.32,0.5048,0.1036,0.0651,134.226,0.321,9.021
8.4,0.36,0.5486,0.1034,0.0673,138.700,0.332,9.008
9.4,0.40,0.5889,0.1031,0.0694,143.174,0.342,8.977
10.3,0.44,0.6260,0.1024,0.0713,146.903,0.352,8.914
11.3,0.48,0.6604,0.1011,0.0728,150.631,0.359,8.803
12.2,0.52,0.6921,0.0992,0.0739,152.868,0.364,8.638
13.1,0.56,0.7212,0.0966,0.0744,153.614,0.367,8.416
14.1,0.59,0.7478,0.0934,0.0743,153.614,0.366,8.136
15.0,0.63,0.7721,0.0895,0.0735,152.123,0.362,7.793
16.0,0.67,0.7940,0.0847,0.0719,148.394,0.355,7.380
16.9,0.71,0.8135,0.0791,0.0694,143.174,0.342,6.886
17.9,0.75,0.8306,0.0725,0.0658,135.717,0.324,6.316
18.8,0.79,0.8451,0.0658,0.0618,127.515,0.304,5.734
19.8,0.83,0.8571,0.0590,0.0573,118.566,0.282,5.133
20.7,0.87,0.8665,0.0520,0.0523,108.126,0.258,4.524
21.6,0.91,0.8726,0.0448,0.0469,96.941,0.231,3.906
22.6,0.95,0.8745,0.0376,0.0409,84.264,0.202,3.274
23.5,0.99,0.8708,0.0302,0.0344,70.841,0.170,2.633
24.5,1.03,0.8547,0.0228,0.0275,56.673,0.135,1.984
25.4,1.07,0.8072,0.0152,0.0202,41.759,0.100,1.326
26.3,1.11,0.6677,0.0077,0.0127,26.099,0.063,0.667
27.3,1.15,-0.0033,0.0000,0.0052,10.440,0.026,0.000
