# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1090,0.0611,105.889,0.101,5.720
1.3,0.04,0.0706,0.1090,0.0624,108.126,0.103,5.716
2.7,0.08,0.1381,0.1089,0.0638,110.364,0.105,5.712
4.0,0.12,0.2024,0.1087,0.0652,112.601,0.108,5.703
5.3,0.16,0.2635,0.1086,0.0667,115.583,0.110,5.694
6.7,0.20,0.3213,0.1084,0.0682,117.821,0.113,5.685
8.0,0.24,0.3758,0.1081,0.0698,120.803,0.115,5.671
9.3,0.28,0.4271,0.1078,0.0714,123.786,0.118,5.654
10.7,0.32,0.4753,0.1074,0.0731,126.769,0.121,5.631
12.0,0.36,0.5203,0.1069,0.0747,129.752,0.124,5.605
13.4,0.40,0.5622,0.1062,0.0764,131.989,0.126,5.569
14.7,0.44,0.6012,0.1054,0.0780,134.972,0.129,5.529
16.0,0.49,0.6372,0.1045,0.0796,137.954,0.132,5.480
17.3,0.53,0.6704,0.1032,0.0809,140.192,0.134,5.413
18.7,0.57,0.7010,0.1017,0.0821,142.429,0.136,5.333
20.0,0.61,0.7289,0.0996,0.0829,143.920,0.137,5.227
21.4,0.65,0.7542,0.0970,0.0832,143.920,0.138,5.089
22.7,0.69,0.7772,0.0926,0.0820,141.683,0.136,4.857
24.1,0.73,0.7977,0.0860,0.0784,135.717,0.130,4.510
25.4,0.77,0.8147,0.0788,0.0744,129.006,0.123,4.137
26.7,0.81,0.8283,0.0716,0.0700,120.803,0.116,3.759
28.0,0.85,0.8384,0.0643,0.0651,112.601,0.108,3.372
29.4,0.89,0.8447,0.0568,0.0598,103.652,0.099,2.980
30.7,0.93,0.8466,0.0492,0.0540,93.212,0.089,2.580
32.1,0.97,0.8427,0.0414,0.0476,82.773,0.079,2.171
33.4,1.01,0.8289,0.0334,0.0407,70.841,0.067,1.748
34.7,1.05,0.7975,0.0252,0.0332,57.419,0.055,1.321
36.1,1.09,0.7274,0.0169,0.0253,43.996,0.042,0.885
37.4,1.13,0.5367,0.0085,0.0179,31.319,0.030,0.445
38.7,1.17,-0.0031,0.0000,0.0112,19.388,0.018,0.000
