# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0945,0.0383,75.316,0.358,10.422
0.5,0.03,0.0705,0.0944,0.0392,76.807,0.367,10.409
1.0,0.06,0.1373,0.0943,0.0402,79.044,0.376,10.391
1.6,0.09,0.2006,0.0940,0.0412,80.536,0.386,10.364
2.1,0.12,0.2603,0.0936,0.0421,82.773,0.394,10.320
2.6,0.15,0.3166,0.0930,0.0430,84.264,0.403,10.249
3.1,0.18,0.3696,0.0920,0.0438,85.755,0.410,10.146
3.7,0.21,0.4195,0.0907,0.0444,87.247,0.415,10.000
4.2,0.23,0.4661,0.0890,0.0448,87.993,0.419,9.813
4.7,0.26,0.5095,0.0869,0.0450,87.993,0.421,9.581
5.2,0.29,0.5497,0.0845,0.0450,87.993,0.421,9.315
5.7,0.32,0.5868,0.0817,0.0449,87.993,0.420,9.008
6.3,0.35,0.6210,0.0787,0.0445,87.247,0.417,8.674
6.8,0.38,0.6520,0.0754,0.0440,86.501,0.412,8.309
7.3,0.41,0.6800,0.0718,0.0433,85.010,0.406,7.918
7.8,0.44,0.7048,0.0680,0.0424,82.773,0.397,7.495
8.3,0.47,0.7269,0.0638,0.0412,80.536,0.385,7.033
8.9,0.50,0.7459,0.0594,0.0397,77.553,0.371,6.552
9.4,0.53,0.7616,0.0550,0.0381,74.570,0.356,6.063
9.9,0.56,0.7747,0.0504,0.0362,70.841,0.339,5.560
10.4,0.59,0.7855,0.0458,0.0342,67.113,0.320,5.044
11.0,0.62,0.7934,0.0410,0.0318,62.639,0.298,4.524
11.4,0.64,0.7971,0.0362,0.0293,57.419,0.274,3.990
12.0,0.67,0.7981,0.0313,0.0264,51.453,0.247,3.447
12.5,0.70,0.7948,0.0263,0.0232,45.488,0.217,2.896
13.0,0.73,0.7827,0.0212,0.0198,38.776,0.185,2.331
13.5,0.76,0.7544,0.0160,0.0161,31.319,0.151,1.761
14.1,0.79,0.6950,0.0107,0.0122,23.862,0.114,1.179
14.6,0.82,0.5508,0.0054,0.0080,15.660,0.075,0.592
15.1,0.85,-0.0028,0.0000,0.0046,8.948,0.043,0.000
