# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0952,0.0379,4752.345,5.673,167.956
2.1,0.03,0.0715,0.0953,0.0390,4892.537,5.840,168.023
4.2,0.06,0.1388,0.0953,0.0402,5039.440,6.015,168.085
6.3,0.09,0.2022,0.0953,0.0414,5192.308,6.198,168.143
8.3,0.12,0.2616,0.0954,0.0427,5351.888,6.388,168.192
10.4,0.15,0.3173,0.0954,0.0440,5517.433,6.586,168.232
12.5,0.18,0.3693,0.0954,0.0454,5688.944,6.791,168.245
14.6,0.20,0.4179,0.0954,0.0468,5864.184,7.000,168.210
16.6,0.23,0.4631,0.0953,0.0482,6043.152,7.214,168.107
18.7,0.26,0.5052,0.0952,0.0496,6225.848,7.432,167.911
20.8,0.29,0.5456,0.0936,0.0502,6298.927,7.519,165.145
22.9,0.32,0.5845,0.0908,0.0500,6274.319,7.490,160.203
25.0,0.35,0.6213,0.0876,0.0495,6209.443,7.412,154.460
27.0,0.38,0.6560,0.0840,0.0487,6109.519,7.293,148.144
29.1,0.41,0.6888,0.0801,0.0477,5977.530,7.135,141.307
31.2,0.44,0.7194,0.0759,0.0463,5811.985,6.937,133.932
33.3,0.47,0.7474,0.0714,0.0447,5608.409,6.695,125.894
35.4,0.50,0.7724,0.0666,0.0429,5377.987,6.419,117.393
37.5,0.53,0.7952,0.0616,0.0408,5120.721,6.112,108.688
39.6,0.56,0.8159,0.0566,0.0386,4836.609,5.773,99.787
41.6,0.59,0.8342,0.0514,0.0361,4524.907,5.401,90.681
43.7,0.61,0.8507,0.0461,0.0333,4180.393,4.990,81.376
45.8,0.64,0.8647,0.0408,0.0303,3806.798,4.544,71.892
47.9,0.67,0.8751,0.0353,0.0271,3404.120,4.063,62.235
49.9,0.70,0.8807,0.0297,0.0237,2967.140,3.542,52.316
52.0,0.73,0.8791,0.0240,0.0199,2501.077,2.985,42.258
54.1,0.76,0.8667,0.0181,0.0159,1998.476,2.386,32.009
56.2,0.79,0.8318,0.0122,0.0116,1455.606,1.737,21.543
58.3,0.82,0.7220,0.0062,0.0070,877.689,1.048,10.876
60.4,0.85,-0.0046,0.0000,0.0036,457.860,0.546,-0.036
