# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0915,0.0383,66.367,0.318,9.163
0.5,0.03,0.0713,0.0915,0.0393,67.859,0.326,9.159
1.1,0.06,0.1391,0.0915,0.0403,70.096,0.334,9.154
1.6,0.09,0.2033,0.0914,0.0413,71.587,0.343,9.150
2.1,0.12,0.2639,0.0913,0.0424,73.824,0.351,9.141
2.6,0.15,0.3211,0.0912,0.0435,75.316,0.361,9.123
3.2,0.18,0.3749,0.0909,0.0445,77.553,0.369,9.097
3.7,0.21,0.4255,0.0903,0.0455,79.044,0.377,9.043
4.2,0.24,0.4729,0.0894,0.0463,80.536,0.384,8.950
4.8,0.28,0.5173,0.0880,0.0469,81.281,0.389,8.803
5.3,0.31,0.5586,0.0860,0.0471,82.027,0.391,8.607
5.9,0.34,0.5965,0.0835,0.0471,82.027,0.391,8.358
6.4,0.37,0.6312,0.0806,0.0469,81.281,0.389,8.069
6.9,0.40,0.6628,0.0773,0.0464,80.536,0.385,7.740
7.4,0.43,0.6912,0.0737,0.0457,79.790,0.379,7.380
8.0,0.46,0.7163,0.0698,0.0447,77.553,0.371,6.984
8.5,0.49,0.7379,0.0654,0.0434,75.316,0.360,6.552
9.0,0.52,0.7563,0.0609,0.0419,73.079,0.348,6.099
9.6,0.55,0.7717,0.0563,0.0402,70.096,0.334,5.640
10.1,0.58,0.7836,0.0517,0.0384,66.367,0.318,5.173
10.6,0.61,0.7930,0.0469,0.0362,62.639,0.300,4.697
11.2,0.64,0.8002,0.0420,0.0338,58.910,0.280,4.208
11.7,0.67,0.8042,0.0371,0.0310,53.690,0.258,3.710
12.2,0.70,0.8045,0.0320,0.0280,48.470,0.232,3.203
12.7,0.73,0.8012,0.0268,0.0246,42.505,0.204,2.687
13.3,0.77,0.7908,0.0216,0.0209,36.539,0.173,2.162
13.8,0.80,0.7653,0.0163,0.0170,29.828,0.141,1.632
14.3,0.83,0.7098,0.0110,0.0128,22.371,0.106,1.099
14.9,0.86,0.5652,0.0055,0.0084,14.914,0.069,0.552
15.4,0.89,-0.0035,0.0000,0.0049,8.203,0.041,0.000
