# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1793,    0.0978,    216.999,    0.159,    10.311
1.1,    0.03,    0.0543,    0.1763,    0.0961,    212.524,    0.156,    10.137
2.3,    0.06,    0.1083,    0.1732,    0.0945,    209.542,    0.154,    9.955
3.4,    0.09,    0.1617,    0.1696,    0.0930,    205.813,    0.151,    9.751
4.6,    0.12,    0.2139,    0.1656,    0.0916,    202.830,    0.149,    9.524
5.7,    0.15,    0.2649,    0.1616,    0.0902,    199.848,    0.147,    9.292
6.8,    0.18,    0.3140,    0.1572,    0.0888,    196.865,    0.145,    9.034
8.0,    0.21,    0.3610,    0.1524,    0.0874,    193.882,    0.142,    8.763
9.1,    0.24,    0.4059,    0.1474,    0.0859,    190.153,    0.140,    8.478
10.2,    0.27,    0.4477,    0.1419,    0.0844,    187.171,    0.137,    8.158
11.4,    0.30,    0.4862,    0.1361,    0.0828,    183.442,    0.135,    7.824
12.5,    0.33,    0.5228,    0.1304,    0.0811,    179.714,    0.132,    7.495
13.7,    0.35,    0.5568,    0.1242,    0.0792,    175.239,    0.129,    7.144
14.8,    0.38,    0.5890,    0.1181,    0.0771,    170.765,    0.125,    6.788
16.0,    0.41,    0.6190,    0.1117,    0.0747,    165.545,    0.122,    6.423
17.1,    0.44,    0.6468,    0.1051,    0.0721,    159.580,    0.117,    6.045
18.2,    0.47,    0.6724,    0.0984,    0.0692,    153.614,    0.113,    5.654
19.4,    0.50,    0.6959,    0.0915,    0.0661,    146.157,    0.108,    5.258
20.5,    0.53,    0.7173,    0.0845,    0.0627,    138.700,    0.102,    4.857
21.6,    0.56,    0.7349,    0.0773,    0.0591,    130.497,    0.096,    4.444
22.8,    0.59,    0.7492,    0.0699,    0.0552,    122.295,    0.090,    4.021
23.9,    0.62,    0.7603,    0.0626,    0.0511,    113.346,    0.083,    3.599
25.1,    0.65,    0.7658,    0.0551,    0.0468,    103.652,    0.076,    3.172
26.2,    0.68,    0.7637,    0.0477,    0.0425,    93.958,    0.069,    2.745
27.4,    0.71,    0.7497,    0.0404,    0.0382,    84.264,    0.062,    2.322
28.5,    0.74,    0.7164,    0.0327,    0.0338,    74.570,    0.055,    1.882
29.6,    0.77,    0.6556,    0.0243,    0.0285,    63.384,    0.046,    1.401
30.8,    0.80,    0.5423,    0.0165,    0.0243,    53.690,    0.040,    0.952
31.9,    0.83,    0.3454,    0.0085,    0.0203,    44.742,    0.033,    0.485
33.0,    0.86,    0.0025,    0.0000,    0.0162,    35.794,    0.026,    0.004
