# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1753,    0.0908,    121.549,    0.106,    7.215
0.9,    0.03,    0.0560,    0.1725,    0.0903,    121.549,    0.105,    7.104
1.9,    0.06,    0.1106,    0.1694,    0.0898,    120.803,    0.105,    6.975
2.9,    0.09,    0.1636,    0.1661,    0.0893,    120.058,    0.104,    6.837
3.8,    0.12,    0.2148,    0.1624,    0.0887,    119.312,    0.103,    6.686
4.8,    0.15,    0.2642,    0.1585,    0.0879,    117.821,    0.102,    6.526
5.7,    0.18,    0.3117,    0.1543,    0.0871,    117.075,    0.101,    6.352
6.7,    0.21,    0.3570,    0.1498,    0.0861,    115.583,    0.100,    6.165
7.6,    0.23,    0.4000,    0.1449,    0.0850,    114.092,    0.099,    5.965
8.6,    0.26,    0.4406,    0.1397,    0.0836,    112.601,    0.097,    5.747
9.6,    0.29,    0.4786,    0.1341,    0.0822,    110.364,    0.096,    5.520
10.5,    0.32,    0.5144,    0.1284,    0.0805,    108.126,    0.094,    5.289
11.5,    0.35,    0.5483,    0.1226,    0.0787,    105.889,    0.092,    5.049
12.4,    0.38,    0.5794,    0.1164,    0.0766,    102.907,    0.089,    4.791
13.4,    0.41,    0.6088,    0.1103,    0.0744,    99.924,    0.087,    4.542
14.3,    0.44,    0.6362,    0.1039,    0.0718,    96.195,    0.084,    4.279
15.3,    0.47,    0.6611,    0.0974,    0.0691,    92.467,    0.081,    4.008
16.2,    0.50,    0.6829,    0.0902,    0.0658,    87.993,    0.077,    3.714
17.2,    0.53,    0.7047,    0.0837,    0.0627,    84.264,    0.073,    3.447
18.1,    0.56,    0.7211,    0.0767,    0.0592,    79.790,    0.069,    3.158
19.1,    0.59,    0.7368,    0.0701,    0.0558,    74.570,    0.065,    2.887
20.1,    0.62,    0.7469,    0.0627,    0.0517,    69.350,    0.060,    2.580
21.0,    0.65,    0.7522,    0.0553,    0.0475,    63.384,    0.055,    2.277
22.0,    0.67,    0.7505,    0.0478,    0.0430,    57.419,    0.050,    1.971
22.9,    0.70,    0.7364,    0.0402,    0.0384,    51.453,    0.045,    1.655
23.9,    0.73,    0.7084,    0.0327,    0.0339,    45.488,    0.039,    1.348
24.9,    0.76,    0.6502,    0.0246,    0.0288,    38.776,    0.034,    1.010
25.8,    0.79,    0.5410,    0.0164,    0.0240,    32.065,    0.028,    0.672
26.8,    0.82,    0.3618,    0.0087,    0.0199,    26.845,    0.023,    0.360
27.7,    0.85,    -0.0038,    -0.0001,    0.0149,    20.134,    0.017,    -0.004
