# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1757,    0.0895,    5.966,    0.014,    0.956
0.4,    0.03,    0.0560,    0.1728,    0.0897,    5.966,    0.014,    0.939
0.7,    0.06,    0.1099,    0.1699,    0.0899,    5.966,    0.014,    0.925
1.0,    0.09,    0.1617,    0.1667,    0.0900,    5.966,    0.014,    0.907
1.4,    0.12,    0.2115,    0.1636,    0.0900,    5.966,    0.014,    0.890
1.7,    0.15,    0.2586,    0.1597,    0.0898,    5.966,    0.014,    0.867
2.1,    0.17,    0.3040,    0.1562,    0.0896,    5.966,    0.014,    0.850
2.4,    0.20,    0.3463,    0.1517,    0.0892,    5.966,    0.014,    0.827
2.8,    0.23,    0.3869,    0.1475,    0.0887,    5.966,    0.014,    0.801
3.1,    0.26,    0.4249,    0.1427,    0.0879,    5.966,    0.014,    0.778
3.4,    0.29,    0.4596,    0.1373,    0.0869,    5.966,    0.013,    0.747
3.8,    0.32,    0.4924,    0.1320,    0.0858,    5.220,    0.013,    0.721
4.2,    0.35,    0.5220,    0.1263,    0.0844,    5.220,    0.013,    0.685
4.5,    0.38,    0.5493,    0.1205,    0.0829,    5.220,    0.013,    0.654
4.8,    0.41,    0.5746,    0.1147,    0.0813,    5.220,    0.013,    0.623
5.2,    0.44,    0.5970,    0.1086,    0.0794,    5.220,    0.012,    0.592
5.5,    0.47,    0.6169,    0.1021,    0.0770,    5.220,    0.012,    0.556
5.9,    0.49,    0.6347,    0.0955,    0.0744,    4.474,    0.011,    0.520
6.2,    0.52,    0.6509,    0.0887,    0.0713,    4.474,    0.011,    0.485
6.5,    0.55,    0.6651,    0.0818,    0.0679,    4.474,    0.011,    0.445
6.9,    0.58,    0.6770,    0.0746,    0.0641,    4.474,    0.010,    0.405
7.2,    0.61,    0.6850,    0.0670,    0.0597,    3.728,    0.009,    0.365
7.6,    0.64,    0.6895,    0.0594,    0.0551,    3.728,    0.008,    0.325
7.9,    0.67,    0.6888,    0.0514,    0.0499,    2.983,    0.008,    0.280
8.3,    0.70,    0.6794,    0.0432,    0.0444,    2.983,    0.007,    0.236
8.6,    0.73,    0.6549,    0.0349,    0.0387,    2.237,    0.006,    0.191
8.9,    0.76,    0.6061,    0.0264,    0.0329,    2.237,    0.005,    0.142
9.3,    0.79,    0.5172,    0.0177,    0.0269,    1.491,    0.004,    0.098
9.7,    0.81,    0.3479,    0.0089,    0.0208,    1.491,    0.003,    0.049
10.0,    0.84,    -0.0020,    0.0000,    0.0147,    0.746,    0.002,    0.000
