# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0973,    0.0483,    48.470,    0.077,    4.043
0.8,    0.04,    0.0697,    0.0973,    0.0493,    49.216,    0.079,    4.043
1.7,    0.07,    0.1365,    0.0973,    0.0504,    50.708,    0.080,    4.043
2.5,    0.11,    0.2001,    0.0973,    0.0515,    51.453,    0.082,    4.043
3.4,    0.14,    0.2607,    0.0972,    0.0527,    52.945,    0.084,    4.039
4.2,    0.18,    0.3181,    0.0971,    0.0539,    54.436,    0.086,    4.035
5.1,    0.21,    0.3723,    0.0969,    0.0552,    55.182,    0.088,    4.026
6.0,    0.25,    0.4234,    0.0966,    0.0564,    56.673,    0.090,    4.017
6.8,    0.28,    0.4713,    0.0962,    0.0577,    58.165,    0.092,    3.999
7.7,    0.32,    0.5162,    0.0957,    0.0589,    58.910,    0.094,    3.977
8.5,    0.35,    0.5580,    0.0949,    0.0601,    60.402,    0.096,    3.946
9.4,    0.39,    0.5968,    0.0940,    0.0612,    61.147,    0.098,    3.906
10.2,    0.42,    0.6327,    0.0926,    0.0621,    61.893,    0.099,    3.848
11.1,    0.46,    0.6658,    0.0908,    0.0626,    62.639,    0.100,    3.772
11.9,    0.49,    0.6960,    0.0882,    0.0627,    62.639,    0.100,    3.665
12.8,    0.53,    0.7231,    0.0848,    0.0621,    62.639,    0.099,    3.523
13.6,    0.57,    0.7474,    0.0796,    0.0602,    60.402,    0.096,    3.309
14.5,    0.60,    0.7677,    0.0742,    0.0580,    58.165,    0.093,    3.083
15.3,    0.64,    0.7843,    0.0686,    0.0556,    55.927,    0.089,    2.851
16.2,    0.67,    0.7972,    0.0630,    0.0530,    52.945,    0.085,    2.616
17.0,    0.71,    0.8068,    0.0573,    0.0501,    49.962,    0.080,    2.380
17.9,    0.74,    0.8135,    0.0514,    0.0469,    46.979,    0.075,    2.135
18.8,    0.78,    0.8174,    0.0454,    0.0432,    43.251,    0.069,    1.886
19.6,    0.81,    0.8187,    0.0393,    0.0390,    38.776,    0.062,    1.632
20.5,    0.85,    0.8170,    0.0331,    0.0343,    34.302,    0.055,    1.375
21.3,    0.88,    0.8090,    0.0266,    0.0291,    29.082,    0.046,    1.108
22.2,    0.92,    0.7856,    0.0201,    0.0235,    23.862,    0.037,    0.832
23.0,    0.95,    0.7197,    0.0134,    0.0178,    17.897,    0.028,    0.556
23.9,    0.99,    0.5417,    0.0067,    0.0123,    12.677,    0.020,    0.280
24.7,    1.02,    -0.0008,    0.0000,    0.0071,    6.711,    0.011,    0.000
