# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0613,    0.0269,    52.945,    0.051,    3.554
0.6,    0.02,    0.0392,    0.0608,    0.0269,    52.945,    0.051,    3.532
1.2,    0.03,    0.0779,    0.0604,    0.0269,    52.945,    0.050,    3.505
1.7,    0.05,    0.1160,    0.0598,    0.0268,    52.945,    0.050,    3.470
2.4,    0.07,    0.1534,    0.0591,    0.0267,    52.199,    0.050,    3.430
3.0,    0.09,    0.1901,    0.0584,    0.0266,    52.199,    0.050,    3.385
3.5,    0.10,    0.2261,    0.0575,    0.0264,    52.199,    0.050,    3.336
4.1,    0.12,    0.2612,    0.0565,    0.0262,    51.453,    0.049,    3.278
4.7,    0.14,    0.2952,    0.0554,    0.0260,    51.453,    0.049,    3.216
5.3,    0.16,    0.3282,    0.0542,    0.0258,    50.708,    0.048,    3.145
5.9,    0.17,    0.3598,    0.0528,    0.0254,    49.962,    0.048,    3.065
6.4,    0.19,    0.3941,    0.0513,    0.0248,    48.470,    0.047,    2.976
7.1,    0.21,    0.4230,    0.0495,    0.0243,    47.725,    0.046,    2.874
7.6,    0.23,    0.4500,    0.0476,    0.0238,    46.979,    0.045,    2.762
8.2,    0.24,    0.4749,    0.0454,    0.0232,    45.488,    0.044,    2.638
8.8,    0.26,    0.4975,    0.0431,    0.0225,    43.996,    0.042,    2.500
9.4,    0.28,    0.5167,    0.0403,    0.0216,    42.505,    0.041,    2.340
10.0,    0.29,    0.5400,    0.0374,    0.0204,    40.268,    0.038,    2.171
10.6,    0.31,    0.5541,    0.0345,    0.0194,    38.031,    0.036,    2.002
11.1,    0.33,    0.5649,    0.0316,    0.0184,    36.539,    0.035,    1.833
11.8,    0.35,    0.5713,    0.0286,    0.0174,    34.302,    0.033,    1.659
12.3,    0.36,    0.5731,    0.0256,    0.0163,    32.065,    0.031,    1.486
12.9,    0.38,    0.5694,    0.0225,    0.0151,    29.828,    0.028,    1.308
13.5,    0.40,    0.5588,    0.0194,    0.0138,    27.591,    0.026,    1.125
14.1,    0.42,    0.5383,    0.0162,    0.0125,    24.608,    0.024,    0.943
14.7,    0.43,    0.5033,    0.0130,    0.0112,    21.625,    0.021,    0.756
15.2,    0.45,    0.4479,    0.0098,    0.0098,    19.388,    0.018,    0.569
15.8,    0.47,    0.3623,    0.0066,    0.0085,    16.405,    0.016,    0.383
16.5,    0.49,    0.2270,    0.0033,    0.0070,    14.168,    0.013,    0.191
17.0,    0.50,    -0.0062,    -0.0001,    0.0055,    11.185,    0.010,    -0.004
