# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0620,    0.0262,    353.462,    0.178,    12.989
1.1,    0.02,    0.0407,    0.0618,    0.0264,    355.699,    0.179,    12.953
2.2,    0.03,    0.0807,    0.0616,    0.0265,    357.936,    0.180,    12.904
3.4,    0.05,    0.1198,    0.0612,    0.0266,    359.427,    0.180,    12.829
4.5,    0.07,    0.1581,    0.0608,    0.0267,    360.173,    0.181,    12.744
5.6,    0.09,    0.1955,    0.0603,    0.0268,    360.919,    0.182,    12.633
6.7,    0.10,    0.2318,    0.0596,    0.0268,    361.664,    0.182,    12.491
7.8,    0.12,    0.2672,    0.0588,    0.0268,    360.919,    0.181,    12.317
8.9,    0.14,    0.3014,    0.0578,    0.0267,    359.427,    0.181,    12.113
10.1,    0.16,    0.3345,    0.0566,    0.0265,    357.190,    0.179,    11.868
11.2,    0.17,    0.3664,    0.0553,    0.0262,    353.462,    0.178,    11.588
12.3,    0.19,    0.3971,    0.0538,    0.0259,    348.988,    0.175,    11.272
13.4,    0.21,    0.4265,    0.0521,    0.0255,    343.022,    0.173,    10.916
14.5,    0.23,    0.4544,    0.0502,    0.0250,    336.311,    0.169,    10.524
15.6,    0.24,    0.4808,    0.0482,    0.0244,    328.854,    0.165,    10.093
16.8,    0.26,    0.5054,    0.0459,    0.0237,    319.160,    0.161,    9.626
17.9,    0.28,    0.5279,    0.0435,    0.0229,    308.720,    0.155,    9.110
19.0,    0.30,    0.5475,    0.0406,    0.0219,    295.297,    0.148,    8.509
20.1,    0.31,    0.5641,    0.0376,    0.0208,    281.129,    0.141,    7.878
21.2,    0.33,    0.5782,    0.0345,    0.0197,    265.469,    0.134,    7.233
22.4,    0.35,    0.5902,    0.0313,    0.0185,    249.064,    0.125,    6.570
23.5,    0.36,    0.5979,    0.0281,    0.0172,    231.167,    0.116,    5.894
24.6,    0.38,    0.6014,    0.0248,    0.0158,    212.524,    0.107,    5.200
25.7,    0.40,    0.5990,    0.0215,    0.0143,    193.136,    0.097,    4.497
26.8,    0.42,    0.5864,    0.0180,    0.0128,    173.002,    0.087,    3.781
27.9,    0.43,    0.5566,    0.0145,    0.0114,    152.868,    0.077,    3.047
29.1,    0.45,    0.5040,    0.0110,    0.0099,    132.735,    0.067,    2.304
30.2,    0.47,    0.4174,    0.0074,    0.0083,    111.855,    0.056,    1.548
31.3,    0.49,    0.2712,    0.0037,    0.0067,    90.230,    0.045,    0.783
32.4,    0.50,    -0.0001,    0.0000,    0.0050,    67.859,    0.034,    0.000
