# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0618,    0.0259,    208.796,    0.125,    9.181
0.9,    0.02,    0.0411,    0.0615,    0.0260,    209.542,    0.125,    9.132
1.9,    0.03,    0.0814,    0.0611,    0.0261,    209.542,    0.125,    9.079
2.8,    0.05,    0.1211,    0.0606,    0.0261,    210.287,    0.125,    9.012
3.8,    0.07,    0.1600,    0.0601,    0.0261,    210.287,    0.125,    8.932
4.7,    0.09,    0.1980,    0.0595,    0.0261,    209.542,    0.125,    8.834
5.6,    0.10,    0.2352,    0.0587,    0.0260,    209.542,    0.125,    8.719
6.6,    0.12,    0.2714,    0.0578,    0.0259,    208.050,    0.124,    8.581
7.5,    0.14,    0.3064,    0.0567,    0.0257,    206.559,    0.123,    8.425
8.4,    0.16,    0.3404,    0.0555,    0.0255,    205.067,    0.122,    8.243
9.4,    0.17,    0.3730,    0.0541,    0.0252,    202.830,    0.121,    8.042
10.3,    0.19,    0.4044,    0.0526,    0.0248,    199.848,    0.119,    7.816
11.3,    0.21,    0.4342,    0.0510,    0.0244,    196.865,    0.118,    7.571
12.2,    0.23,    0.4625,    0.0492,    0.0240,    193.136,    0.115,    7.304
13.2,    0.24,    0.4889,    0.0472,    0.0234,    188.662,    0.113,    7.006
14.1,    0.26,    0.5135,    0.0449,    0.0228,    183.442,    0.109,    6.677
15.1,    0.28,    0.5359,    0.0425,    0.0220,    177.477,    0.106,    6.316
16.0,    0.30,    0.5551,    0.0396,    0.0211,    169.274,    0.101,    5.885
16.9,    0.31,    0.5718,    0.0367,    0.0201,    161.817,    0.096,    5.454
17.9,    0.33,    0.5856,    0.0336,    0.0190,    152.868,    0.091,    5.000
18.8,    0.35,    0.5957,    0.0305,    0.0178,    143.174,    0.086,    4.537
19.8,    0.36,    0.6014,    0.0274,    0.0166,    133.480,    0.080,    4.075
20.7,    0.38,    0.6023,    0.0242,    0.0153,    123.786,    0.074,    3.594
21.6,    0.40,    0.5964,    0.0209,    0.0140,    112.601,    0.067,    3.105
22.6,    0.42,    0.5808,    0.0175,    0.0126,    101.415,    0.060,    2.607
23.5,    0.43,    0.5495,    0.0141,    0.0111,    89.484,    0.054,    2.100
24.5,    0.45,    0.4961,    0.0106,    0.0097,    78.298,    0.047,    1.579
25.4,    0.47,    0.4094,    0.0072,    0.0082,    65.622,    0.039,    1.063
26.3,    0.49,    0.2648,    0.0036,    0.0066,    53.690,    0.032,    0.538
27.3,    0.50,    -0.0001,    0.0000,    0.0050,    40.268,    0.024,    0.000
