# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1741,    0.5406,    14164.569,    5.010,    53.930
3.5,    0.04,    0.0139,    0.1744,    0.5199,    13620.208,    4.817,    54.033
7.0,    0.08,    0.0291,    0.1746,    0.4979,    13044.528,    4.614,    54.081
10.6,    0.12,    0.0458,    0.1745,    0.4744,    12429.325,    4.396,    54.050
14.0,    0.17,    0.0634,    0.1747,    0.4577,    11990.854,    4.241,    54.126
17.6,    0.21,    0.0823,    0.1749,    0.4412,    11559.094,    4.088,    54.162
21.1,    0.25,    0.1044,    0.1740,    0.4152,    10878.270,    3.847,    53.899
24.6,    0.29,    0.1270,    0.1736,    0.3975,    10414.444,    3.683,    53.779
28.1,    0.33,    0.1554,    0.1719,    0.3673,    9624.003,    3.404,    53.241
31.6,    0.37,    0.1881,    0.1698,    0.3373,    8837.289,    3.126,    52.600
35.1,    0.42,    0.2279,    0.1671,    0.3045,    7977.497,    2.821,    51.760
38.6,    0.46,    0.2752,    0.1641,    0.2724,    7136.348,    2.524,    50.825
42.2,    0.50,    0.3324,    0.1607,    0.2409,    6311.604,    2.232,    49.784
45.6,    0.54,    0.4018,    0.1571,    0.2111,    5530.110,    1.956,    48.664
49.2,    0.58,    0.4864,    0.1533,    0.1832,    4800.070,    1.698,    47.476
56.2,    0.66,    0.6549,    0.1408,    0.1428,    3741.176,    1.323,    43.601
59.7,    0.71,    0.7118,    0.1313,    0.1302,    3412.323,    1.207,    40.679
66.7,    0.79,    0.7906,    0.1108,    0.1106,    2897.790,    1.025,    34.331
80.8,    0.96,    0.8792,    0.0698,    0.0759,    1988.036,    0.703,    21.636
84.3,    1.00,    0.8939,    0.0591,    0.0659,    1727.787,    0.611,    18.322
94.8,    1.12,    0.8841,    0.0253,    0.0320,    839.658,    0.297,    7.829
98.3,    1.16,    0.7999,    0.0129,    0.0187,    489.925,    0.173,    3.981
101.8,    1.20,    -0.0142,    -0.0001,    0.0052,    135.717,    0.048,    -0.018
