# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1532,    0.2509,    3093.163,    1.407,    28.704
2.8,    0.04,    0.0264,    0.1535,    0.2430,    2994.731,    1.362,    28.753
5.5,    0.08,    0.0547,    0.1537,    0.2347,    2894.061,    1.316,    28.793
8.3,    0.13,    0.0852,    0.1538,    0.2263,    2789.663,    1.269,    28.820
11.0,    0.17,    0.1182,    0.1538,    0.2176,    2682.282,    1.220,    28.824
13.8,    0.21,    0.1540,    0.1537,    0.2086,    2571.173,    1.169,    28.802
16.5,    0.25,    0.1931,    0.1535,    0.1993,    2457.081,    1.117,    28.758
19.3,    0.29,    0.2356,    0.1528,    0.1898,    2339.260,    1.064,    28.638
22.0,    0.33,    0.2817,    0.1516,    0.1800,    2218.457,    1.009,    28.411
24.8,    0.38,    0.3313,    0.1499,    0.1702,    2098.399,    0.954,    28.086
27.5,    0.42,    0.3835,    0.1477,    0.1610,    1984.307,    0.902,    27.677
30.3,    0.46,    0.4380,    0.1450,    0.1522,    1876.181,    0.853,    27.165
33.0,    0.50,    0.4947,    0.1416,    0.1436,    1770.291,    0.805,    26.538
35.8,    0.54,    0.5524,    0.1376,    0.1354,    1668.876,    0.759,    25.791
38.5,    0.59,    0.6100,    0.1329,    0.1275,    1571.190,    0.715,    24.897
41.3,    0.63,    0.6655,    0.1273,    0.1199,    1477.977,    0.672,    23.851
44.0,    0.67,    0.7160,    0.1206,    0.1127,    1388.493,    0.632,    22.601
46.8,    0.71,    0.7577,    0.1131,    0.1061,    1307.212,    0.595,    21.187
49.5,    0.75,    0.7904,    0.1050,    0.0999,    1231.896,    0.560,    19.670
52.3,    0.79,    0.8163,    0.0960,    0.0934,    1150.615,    0.523,    17.980
55.0,    0.84,    0.8362,    0.0872,    0.0872,    1075.299,    0.489,    16.343
57.8,    0.88,    0.8539,    0.0783,    0.0805,    992.527,    0.451,    14.675
60.5,    0.92,    0.8693,    0.0693,    0.0733,    903.043,    0.411,    12.975
63.3,    0.96,    0.8824,    0.0600,    0.0654,    806.102,    0.366,    11.245
66.0,    1.00,    0.8924,    0.0506,    0.0568,    700.212,    0.319,    9.475
68.8,    1.05,    0.8970,    0.0408,    0.0475,    586.120,    0.266,    7.642
71.5,    1.09,    0.8921,    0.0309,    0.0376,    463.825,    0.211,    5.787
74.3,    1.13,    0.8691,    0.0208,    0.0270,    333.328,    0.152,    3.901
77.0,    1.17,    0.7899,    0.0105,    0.0156,    192.391,    0.088,    1.975
79.8,    1.21,    0.0012,    0.0000,    0.0036,    44.742,    0.020,    0.000
