# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1091,0.0626,79.044,0.084,4.635
1.2,0.04,0.0691,0.1090,0.0639,80.536,0.086,4.631
2.4,0.08,0.1353,0.1089,0.0651,82.027,0.087,4.626
3.6,0.12,0.1986,0.1088,0.0665,84.264,0.089,4.622
4.8,0.16,0.2589,0.1086,0.0679,85.755,0.091,4.617
6.0,0.20,0.3161,0.1084,0.0694,87.993,0.093,4.608
7.2,0.24,0.3702,0.1082,0.0709,89.484,0.095,4.595
8.4,0.28,0.4213,0.1079,0.0725,91.721,0.097,4.582
9.6,0.32,0.4693,0.1074,0.0741,93.212,0.099,4.564
10.8,0.36,0.5143,0.1069,0.0757,95.450,0.101,4.542
12.0,0.40,0.5564,0.1063,0.0773,97.687,0.103,4.515
13.2,0.45,0.5956,0.1055,0.0788,99.178,0.106,4.479
14.4,0.49,0.6319,0.1045,0.0803,101.415,0.108,4.439
15.6,0.53,0.6655,0.1032,0.0815,102.907,0.109,4.381
16.9,0.57,0.6965,0.1016,0.0826,104.398,0.111,4.315
18.0,0.61,0.7250,0.0995,0.0833,105.144,0.112,4.226
19.2,0.65,0.7508,0.0968,0.0835,105.144,0.112,4.110
20.4,0.69,0.7741,0.0923,0.0820,103.652,0.110,3.923
21.6,0.73,0.7947,0.0856,0.0784,99.178,0.105,3.634
22.8,0.77,0.8113,0.0785,0.0743,93.958,0.100,3.332
24.1,0.81,0.8244,0.0713,0.0700,87.993,0.094,3.029
25.3,0.85,0.8337,0.0640,0.0652,82.027,0.087,2.718
26.5,0.89,0.8392,0.0566,0.0600,76.061,0.080,2.402
27.7,0.93,0.8405,0.0490,0.0542,68.604,0.073,2.082
28.9,0.97,0.8359,0.0412,0.0478,60.402,0.064,1.748
30.0,1.01,0.8220,0.0332,0.0409,51.453,0.055,1.410
31.2,1.05,0.7907,0.0251,0.0334,42.505,0.045,1.068
32.5,1.09,0.7218,0.0168,0.0255,32.065,0.034,0.716
33.7,1.13,0.5325,0.0085,0.0180,22.371,0.024,0.360
34.9,1.17,0.0037,0.0000,0.0113,14.168,0.015,0.000
